,0
308,43636.4921875
309,48814.51953125
310,33350.59375
311,35416.2109375
312,44852.296875
313,43812.80078125
314,50972.37109375
315,20347.625
316,86631.375
317,74175.5703125
318,40069.8203125
319,27395.12109375
320,31073.96484375
321,33557.22265625
322,29898.2421875
323,82080.1796875
324,94033.96875
325,48042.21875
326,48442.90625
327,44172.2109375
328,56796.03515625
329,41851.71875
330,70039.6484375
331,61973.18359375
332,79900.09375
333,78514.046875
334,39066.4609375
335,87772.078125
336,29190.98828125
337,35989.4921875
338,41458.421875
339,38506.5625
340,42226.69140625
341,39932.46875
342,40712.2578125
343,36921.453125
344,52454.40625
345,22801.7578125
346,80788.5859375
347,45569.59375
348,36678.453125
349,33583.421875
350,50976.46875
351,38011.828125
352,65727.7265625
353,76676.0078125
354,76662.40625
355,48327.078125
356,33505.32421875
357,77428.8125
358,25874.373046875
359,70137.421875
360,74464.734375
361,70576.625
362,37425.48046875
363,33472.56640625
364,41871.59375
365,76050.828125
366,31237.681640625
367,88012.5625
368,40450.21875
369,79739.1953125
370,46055.015625
371,44446.3359375
372,55285.203125
373,41168.9296875
374,20182.90234375
375,42430.5703125
376,29546.62890625
377,75743.296875
378,32608.29296875
379,45193.515625
380,91038.03125
381,49076.0234375
382,29596.67578125
383,58755.01171875
384,37277.64453125
385,36116.6875
386,41759.70703125
387,41555.359375
388,22100.1796875
389,46134.1640625
390,31757.875
391,40895.0546875
392,34293.078125
393,46849.6328125
394,51047.359375
395,63348.640625
396,37907.21875
397,53851.0078125
398,37463.37890625
399,63230.84375
400,23724.8671875
401,81823.5859375
402,59673.71484375
403,71755.234375
404,68035.25
405,72098.640625
406,82122.03125
407,34759.88671875
408,86698.9375
409,35519.25390625
410,27048.912109375
411,78636.671875
412,27313.09375
413,29998.80859375
414,31922.38671875
415,76968.4296875
416,87562.546875
417,44831.5078125
418,71577.71875
419,70406.328125
420,94505.1875
421,74730.515625
422,21774.283203125
423,24798.673828125
424,75094.0546875
425,43218.9609375
426,22683.77734375
427,52139.0234375
428,38744.3046875
429,42764.3671875
430,40210.0390625
431,72904.703125
432,39191.90625
433,62181.75
434,79482.640625
435,51432.23828125
436,89617.40625
437,44698.55078125
438,89687.78125
439,37773.03125
440,72195.921875
441,80979.5625
442,39122.36328125
443,78786.5
444,67230.671875
445,64616.109375
446,46255.9296875
447,64751.74609375
448,40368.32421875
449,44605.03125
450,81382.578125
451,38295.93359375
452,40050.91796875
453,41580.48046875
454,42912.25
455,25045.4375
456,82951.171875
457,37149.5078125
458,49784.796875
459,36130.28125
460,39999.15625
461,51553.375
462,82719.984375
463,18070.8046875
464,39041.74609375
465,32127.65625
466,51262.140625
467,88216.390625
468,89135.296875
469,33843.59375
470,43552.6171875
471,44650.56640625
472,83586.375
473,43295.921875
474,79968.0
475,28622.697265625
476,66804.203125
477,76919.78125
478,32366.779296875
479,62758.08203125
480,66041.578125
481,26219.73828125
482,56292.890625
483,24764.7734375
484,30239.091796875
485,73761.015625
486,38392.67578125
487,46304.15625
488,47581.67578125
489,35455.1875
490,38717.16015625
491,31359.224609375
492,48656.125
493,48467.5
494,24840.2421875
495,35166.86328125
496,35869.8359375
497,43923.203125
498,48333.5234375
499,33097.89453125
500,48918.9609375
501,48907.5703125
502,42191.4453125
503,37356.83203125
504,48741.4140625
505,30330.2109375
506,34348.66796875
507,31703.98046875
508,92147.2578125
509,71738.421875
510,36783.6171875
511,71603.1484375
512,94632.484375
513,34605.828125
514,35662.48046875
515,67699.875
516,36344.9765625
517,34978.265625
518,44567.01953125
519,41177.8125
520,29129.841796875
521,23108.73828125
522,69804.5625
523,44899.5546875
524,36239.21875
525,41760.640625
526,26007.234375
527,36279.84375
528,21039.78125
529,40448.671875
530,109250.5
531,26472.0234375
532,46068.88671875
533,42210.98046875
534,102144.6328125
535,39765.26171875
536,43287.9375
537,81398.9453125
538,35375.140625
539,70135.5859375
540,82160.359375
541,90040.546875
542,33973.75
543,69902.03125
544,70452.625
545,36554.59765625
546,40923.11328125
547,36017.203125
548,36621.3203125
549,39915.3203125
550,31068.435546875
551,46203.703125
552,35505.92578125
553,91620.125
554,39389.29296875
555,26913.041015625
556,48413.64453125
557,38274.84375
558,47278.2578125
559,73502.734375
560,34173.671875
561,43380.1640625
562,49184.25
563,34257.10546875
564,35051.81640625
565,43179.5546875
566,72566.1328125
567,39519.109375
568,53202.265625
569,28086.572265625
570,91702.8515625
571,35806.2734375
572,39350.78515625
573,29676.28515625
574,76416.671875
575,24060.57421875
576,43715.1171875
577,79857.53125
578,41475.2890625
579,71974.90625
580,51748.7265625
581,36563.09765625
582,38523.1171875
583,33704.30859375
584,94771.90625
585,46260.77734375
586,71082.796875
587,44177.1875
588,47849.46484375
589,88393.328125
590,33315.3359375
591,36599.66015625
592,83784.9296875
593,45911.5234375
594,36858.421875
595,33896.33203125
596,35362.34375
597,25129.9765625
598,37492.421875
599,50139.34375
600,45232.6953125
601,37964.9609375
602,47818.4609375
603,42745.8203125
604,38704.7890625
605,87564.5
606,39082.296875
607,94224.8046875
608,68228.609375
609,73399.859375
610,49378.9375
611,85266.546875
612,82055.546875
613,31735.68359375
614,36329.2734375
615,79807.0625
616,23977.50390625
617,47536.3984375
618,38404.11328125
619,44613.5703125
620,44305.65625
621,32488.33984375
622,65995.46875
623,43450.0234375
624,31239.748046875
625,48886.3828125
626,28823.5859375
627,60406.28515625
628,30374.58984375
629,68156.7734375
630,34801.6953125
631,41967.109375
632,34329.0
633,51300.0078125
634,73391.78125
635,75643.640625
636,44257.7734375
637,50124.2890625
638,21844.6171875
639,32641.34375
640,32062.701171875
641,24528.57421875
642,30463.9296875
643,61896.6953125
644,54397.890625
645,43771.0390625
646,30245.6953125
647,66887.953125
648,39926.609375
649,67171.828125
650,37519.83203125
651,53829.2421875
652,53401.671875
653,21919.7265625
654,68728.859375
655,42214.4453125
656,65493.9921875
657,69225.421875
658,34735.9453125
659,84345.9375
660,52512.46875
661,34756.390625
662,59655.2265625
663,51184.7421875
664,78205.859375
665,67352.75
666,88597.921875
667,45571.84375
668,86538.8125
669,30942.69921875
670,47081.375
671,74593.375
672,76610.203125
673,43308.84375
674,37798.08203125
675,33943.37890625
676,53687.3984375
677,25035.369140625
678,33773.9140625
679,70301.1171875
680,45274.3125
681,36330.1875
682,32841.3828125
683,65033.76171875
684,32043.041015625
685,37837.2265625
686,49575.6015625
687,29618.6875
688,30878.83203125
689,39572.00390625
690,53473.078125
691,44800.6875
692,32301.009765625
693,36237.90234375
694,47483.84765625
695,32242.779296875
696,26520.94140625
697,30156.8828125
698,66381.9921875
699,41915.3828125
700,35480.625
701,39999.9140625
702,40018.8359375
703,77715.1953125
704,36837.8828125
705,68322.3125
706,90109.0625
707,63718.80078125
708,59668.24609375
709,31808.390625
710,73554.40625
711,30987.208984375
712,54791.2734375
713,28583.46484375
714,49378.203125
715,46406.5625
716,70507.796875
717,37903.8515625
718,67275.046875
719,38243.578125
720,49184.71875
721,40559.9375
722,27666.8125
723,73986.0625
724,35424.33203125
725,37038.671875
726,66311.2109375
727,32511.62109375
728,46807.83203125
729,93023.890625
730,68395.8046875
731,52746.90234375
732,61395.9296875
733,47679.109375
734,72130.96875
735,36207.32421875
736,74886.0234375
737,73505.1953125
738,46286.78515625
739,44101.67578125
740,33658.25
741,24907.18359375
742,73859.8046875
743,51503.1171875
744,78477.859375
745,63874.6875
746,82754.578125
747,49649.265625
748,64379.1640625
749,82706.296875
750,47789.6015625
751,75148.40625
752,46649.8515625
753,77107.3125
754,35432.328125
755,37611.21484375
756,75564.1953125
757,45343.984375
758,36634.8203125
759,38838.890625
760,71834.078125
761,50823.13671875
762,94634.0703125
763,36380.3203125
764,26891.326171875
765,26285.7109375
766,61422.828125
767,26871.07421875
768,81177.640625
769,80502.625
770,39181.625
771,89189.421875
772,53052.8671875
773,69058.546875
774,86631.7890625
775,40441.66015625
776,57000.3125
777,81009.203125
778,78276.265625
779,64745.5625
780,61683.734375
781,36728.890625
782,39003.4375
783,34280.296875
784,26147.248046875
785,41446.578125
786,44825.5625
787,42271.48828125
788,23888.58984375
789,36625.6875
790,38388.0703125
791,74629.734375
792,34766.484375
793,31143.9296875
794,37470.9375
795,85975.109375
796,68714.109375
797,33766.390625
798,94089.75
799,38782.84765625
800,57192.625
801,62380.9921875
802,41513.3515625
803,85709.109375
804,62552.06640625
805,39724.8203125
806,39258.1875
807,47657.984375
808,35441.875
809,76045.78125
810,47019.484375
811,64783.578125
812,39144.3046875
813,42542.65625
814,76697.1875
815,50107.546875
816,40707.40625
817,56378.8203125
818,37363.34375
819,44079.9609375
820,40152.0
821,75237.0546875
822,40419.171875
823,57906.703125
824,34958.1640625
825,74962.875
826,88881.875
827,24234.19140625
828,95032.7421875
829,78718.875
830,90224.09375
831,24768.65625
832,66424.2578125
833,43319.40625
834,52040.296875
835,63075.5625
836,45625.078125
837,48504.69921875
838,43318.5546875
839,73308.7890625
840,41374.16015625
841,39646.55859375
842,44148.0390625
843,32697.158203125
844,28163.1875
845,25647.548828125
846,23222.29296875
847,67879.2890625
848,48745.6171875
849,42760.4765625
850,40375.34765625
851,33444.8984375
852,94101.5859375
853,78235.375
854,40363.6796875
855,61306.03125
856,57345.78125
857,27275.875
858,65062.41796875
859,37921.1015625
860,59942.0078125
861,38785.671875
862,26135.310546875
863,48229.68359375
864,30375.23828125
865,84975.3671875
866,67700.46875
867,85025.03125
868,36096.671875
869,37481.75
870,62690.7265625
871,36667.9296875
872,35685.29296875
873,52264.6484375
874,29924.337890625
875,62772.3828125
876,40554.1015625
877,60620.05078125
878,33999.40234375
879,49923.2421875
880,79615.75
881,74202.15625
882,29807.328125
883,76974.953125
884,81099.25
885,22870.1328125
886,40815.78125
887,30583.630859375
888,34950.7890625
889,39881.0
890,82037.6875
891,33717.83984375
892,49121.171875
893,40206.4765625
894,20847.48828125
895,65677.0625
896,47405.66015625
897,80589.71875
898,28357.41015625
899,53990.34765625
900,83475.2734375
901,74215.5234375
902,43791.2578125
903,42568.3046875
904,30393.599609375
905,39843.421875
906,48565.7421875
907,93083.421875
908,23746.1640625
909,33568.0546875
910,41332.91015625
911,36294.109375
912,35454.0390625
913,23064.56640625
914,45739.75
915,92556.953125
916,32763.6875
917,40621.72265625
918,25713.1796875
919,74302.5234375
920,48498.70703125
921,30602.6875
922,62341.4140625
923,100847.09375
924,77928.625
925,42468.3046875
926,64098.9140625
927,41397.3515625
928,37806.0546875
929,46750.42578125
930,34760.703125
931,72180.5625
932,23982.81640625
933,35038.1015625
934,21042.322265625
935,43253.2578125
936,45489.84375
937,38975.203125
938,47339.9921875
939,67946.796875
940,30195.0078125
941,51746.41796875
942,51977.6640625
943,59383.484375
944,32118.775390625
945,28181.70703125
946,28169.142578125
947,79166.984375
948,36964.0859375
949,64620.1328125
950,85527.59375
951,37109.66015625
952,34120.671875
953,66129.296875
954,40846.59375
955,35000.375
956,33563.24609375
957,47074.046875
958,71292.125
959,27120.44140625
960,43056.8984375
961,54225.6796875
962,54685.56640625
963,49875.60546875
964,64619.5234375
965,44194.515625
966,31271.6171875
967,49210.98828125
968,33751.671875
969,32837.40625
970,76563.484375
971,65797.9375
972,62189.328125
973,30041.412109375
974,81062.25
975,40685.1953125
976,42838.625
977,43259.5546875
978,43279.0625
979,42445.109375
980,36514.4921875
981,36223.4296875
982,34213.5
983,22614.1484375
984,62435.0625
985,48633.66015625
986,109934.1484375
987,77862.390625
988,53926.7734375
989,26910.958984375
990,60957.6328125
991,47355.51953125
992,37817.65234375
993,37548.6484375
994,65140.5546875
995,68398.296875
996,42686.5
997,35853.46875
998,29604.55078125
999,41386.6875
1000,38082.6171875
1001,75722.046875
1002,40052.5703125
1003,68364.140625
1004,25031.2421875
1005,73977.46875
1006,53081.7578125
1007,36863.65234375
1008,38284.3359375
1009,29582.97265625
1010,38096.859375
1011,88077.875
1012,30342.11328125
1013,37102.80859375
1014,40431.1953125
1015,25752.73828125
1016,44988.78515625
1017,39481.4609375
1018,29787.9453125
1019,67110.453125
1020,38596.84765625
1021,39777.328125
1022,112366.84375
1023,40968.2578125
1024,102068.3203125
1025,34481.203125
1026,34182.45703125
1027,51139.5234375
1028,93242.9609375
1029,49003.57421875
1030,39290.32421875
1031,43912.9140625
1032,72277.359375
1033,63589.6484375
1034,92525.109375
1035,75529.609375
1036,35632.53125
1037,75468.0
1038,36122.7265625
1039,89940.9375
1040,71102.40625
1041,58520.4453125
1042,29195.984375
1043,67560.921875
1044,63188.4375
1045,86578.953125
1046,33214.01171875
1047,43178.359375
1048,42768.0546875
1049,63038.4453125
1050,31636.2578125
1051,45896.37109375
1052,36683.875
1053,44946.59375
1054,62814.74609375
1055,34915.3359375
1056,67793.640625
1057,70358.65625
1058,44140.59375
1059,38770.30859375
1060,89819.484375
1061,33979.9453125
1062,87948.375
1063,42021.9375
1064,52754.6171875
1065,38408.140625
1066,52302.98828125
1067,35877.3828125
1068,43879.984375
1069,40251.23828125
1070,38757.41796875
1071,27901.8125
1072,39109.30859375
1073,67544.78125
1074,68613.515625
1075,44702.046875
1076,34644.17578125
1077,37655.3359375
1078,58543.2421875
1079,52054.1875
1080,70075.8359375
1081,73174.734375
1082,67738.0078125
1083,44770.5625
1084,26074.1953125
1085,44495.1015625
1086,59796.18359375
1087,60007.93359375
1088,85025.96875
1089,58432.37890625
1090,43617.640625
1091,29248.28125
1092,79921.9375
1093,25128.73828125
1094,74808.296875
1095,62269.96875
1096,103559.640625
1097,34856.80078125
1098,89557.96875
1099,73524.03125
1100,50251.4609375
1101,38947.2265625
1102,85809.3671875
1103,43251.6953125
1104,57179.83203125
1105,76222.796875
1106,42450.5859375
1107,39140.04296875
1108,33016.171875
1109,28568.53515625
1110,63413.0
1111,97154.6015625
1112,74623.640625
1113,37030.5546875
1114,73005.2109375
1115,72175.6875
1116,67117.78125
1117,76204.609375
1118,70329.609375
1119,69592.859375
1120,67787.9140625
1121,26750.59375
1122,27402.22265625
1123,59220.98828125
1124,47815.875
1125,70898.0546875
1126,44289.16796875
1127,24530.361328125
1128,33747.2421875
1129,99937.21875
1130,94100.390625
1131,41822.1796875
1132,32733.478515625
1133,86039.984375
1134,83246.9296875
1135,31393.07421875
1136,30903.15625
1137,84079.4375
1138,25752.80078125
1139,48375.2578125
1140,88683.0234375
1141,71070.4375
1142,41260.734375
1143,67119.078125
1144,40863.5625
1145,41619.90625
1146,36008.90625
1147,43751.6796875
1148,72822.078125
1149,36985.78125
1150,31729.021484375
1151,38974.1875
1152,36810.91015625
1153,31281.015625
1154,53519.6484375
1155,42417.29296875
1156,63246.609375
1157,91368.015625
1158,35937.9453125
1159,41777.8515625
1160,50289.79296875
1161,47037.0625
1162,68236.03125
1163,75129.453125
1164,30091.89453125
1165,40473.29296875
1166,40456.38671875
1167,33493.265625
1168,69317.234375
1169,26574.462890625
1170,69534.3203125
1171,62161.99609375
1172,22370.35546875
1173,26699.1796875
1174,23764.267578125
1175,47725.86328125
1176,42153.25
1177,27247.42578125
1178,46779.2109375
1179,69743.015625
1180,39950.7890625
1181,80036.5546875
1182,60320.67578125
1183,78692.09375
1184,29178.68359375
1185,42559.1328125
1186,74630.6875
1187,44384.640625
1188,38497.2890625
1189,35819.859375
1190,70440.21875
1191,49885.8984375
1192,51843.86328125
1193,28283.2265625
1194,42929.890625
1195,49553.6796875
1196,58132.3515625
1197,34287.59375
1198,67411.296875
1199,58758.5546875
1200,37432.9765625
1201,77706.0
1202,36248.19140625
1203,40856.3671875
1204,86232.890625
1205,47690.1171875
1206,41550.63671875
1207,70969.9765625
1208,51891.453125
1209,36927.2421875
1210,43352.953125
1211,53198.79296875
1212,25948.84765625
1213,77891.5390625
1214,27415.0859375
1215,63550.453125
1216,80249.40625
1217,84127.5546875
1218,49322.1484375
1219,84178.0546875
1220,47805.70703125
1221,42624.65625
1222,35546.00390625
1223,78647.171875
1224,39612.42578125
1225,43268.15625
1226,27761.67578125
1227,87672.4375
1228,41696.7734375
1229,83674.078125
1230,46929.0234375
1231,85480.0390625
1232,73458.953125
1233,60258.109375
1234,37698.4296875
1235,43451.0625
1236,44235.48828125
1237,47698.34375
1238,71423.8984375
1239,45073.2734375
1240,51975.34375
1241,51192.296875
1242,41273.53125
1243,39148.2265625
1244,27938.58203125
1245,63700.48828125
1246,45406.046875
1247,96557.671875
1248,54548.2734375
1249,43952.4375
1250,69562.5625
1251,47693.13671875
1252,23972.61328125
1253,92126.6875
1254,44666.6484375
1255,56340.69140625
1256,25673.78515625
1257,76052.7421875
1258,75957.6328125
1259,41768.6796875
1260,42389.625
1261,28829.23828125
1262,43588.203125
1263,77217.46875
1264,32663.138671875
1265,103807.59375
1266,73826.390625
1267,28366.97265625
1268,33156.91796875
1269,26549.75390625
1270,58357.1171875
1271,34306.87109375
1272,32926.61328125
1273,83195.546875
1274,37193.8984375
1275,35276.15234375
1276,34053.40625
1277,86234.078125
1278,46730.22265625
1279,64230.56640625
1280,35355.125
1281,25919.3671875
1282,26795.982421875
1283,70741.296875
1284,72913.4765625
1285,42525.328125
1286,34030.25
1287,70947.0625
1288,69505.796875
1289,83468.5625
1290,90887.96875
1291,73649.765625
1292,74899.453125
1293,41856.515625
1294,34549.6875
1295,89114.734375
1296,41199.0234375
1297,58541.421875
1298,35710.9296875
1299,20985.572265625
1300,28317.3203125
1301,53395.421875
1302,34998.265625
1303,18663.212890625
1304,43768.671875
1305,74781.8125
1306,48830.7421875
1307,42444.1328125
1308,37105.1796875
1309,34874.0546875
1310,30602.52734375
1311,37839.1796875
1312,41146.0078125
1313,35100.9921875
1314,81391.71875
1315,64402.59375
1316,29300.109375
1317,37905.44921875
1318,43847.1015625
1319,83551.09375
1320,43916.7109375
1321,30735.46875
1322,79168.5
1323,70184.71875
1324,78632.265625
1325,63030.28125
1326,78735.234375
1327,49520.3125
1328,84714.4453125
1329,34814.2734375
1330,34765.1328125
1331,38136.4140625
1332,45493.4765625
1333,36326.0859375
1334,99407.4296875
1335,77636.375
1336,53663.4765625
1337,50838.546875
1338,47787.5546875
1339,36331.40234375
1340,69277.484375
1341,36749.8125
1342,44263.94921875
1343,78014.078125
1344,38457.4921875
1345,68993.3515625
1346,82368.140625
1347,27268.609375
1348,43419.9921875
1349,52038.40625
1350,31810.9765625
1351,36852.80078125
1352,37816.5078125
1353,91502.390625
1354,28744.283203125
1355,24164.95703125
1356,40334.359375
1357,48357.8046875
1358,48927.1875
1359,80721.109375
1360,37853.44921875
1361,95922.8671875
1362,41172.8359375
1363,67309.75
1364,41339.0390625
1365,70030.1484375
1366,69689.9296875
1367,32576.8984375
1368,39496.265625
1369,22634.732421875
1370,77782.828125
1371,41865.6640625
1372,92161.921875
1373,34829.0625
1374,65472.05859375
1375,34058.03125
1376,26391.97265625
1377,61963.8984375
1378,75454.7734375
1379,76210.625
1380,47316.44140625
1381,39081.0625
1382,36325.6640625
1383,60229.35546875
1384,70397.9609375
1385,37170.375
1386,40356.9375
1387,29481.765625
1388,60305.66796875
1389,51965.5078125
1390,79386.234375
1391,79126.078125
1392,86075.828125
1393,48537.015625
1394,33096.3359375
1395,33179.625
1396,21869.8984375
1397,25719.11328125
1398,28254.85546875
1399,68813.078125
1400,52855.88671875
1401,35843.08984375
1402,45121.0703125
1403,46581.9609375
1404,79419.75
1405,54932.6796875
1406,58587.6328125
1407,20657.671875
1408,42122.2890625
1409,65134.5234375
1410,41431.26953125
1411,74464.5859375
1412,31749.30859375
1413,84471.546875
1414,41284.484375
1415,74887.078125
1416,34212.3203125
1417,45227.3828125
1418,77151.21875
1419,69046.5703125
1420,47405.546875
1421,34689.015625
1422,97443.5625
1423,65482.15625
1424,42181.56640625
1425,40105.2734375
1426,64813.0859375
1427,34007.4765625
1428,32241.287109375
1429,82095.9375
1430,60494.109375
1431,42250.6328125
1432,61045.9765625
1433,85732.7890625
1434,37567.56640625
1435,63795.4765625
1436,42986.6015625
1437,70492.75
1438,64709.78125
1439,54706.53125
1440,37864.41796875
1441,25353.8203125
1442,71144.640625
1443,87562.984375
1444,35899.83984375
1445,38053.64453125
1446,44041.125
1447,39061.96484375
1448,49444.0703125
1449,22745.576171875
1450,44906.0703125
1451,52891.6796875
1452,81362.65625
1453,28307.14453125
1454,87671.859375
1455,45436.203125
1456,83247.3125
1457,34267.75
1458,39732.94140625
1459,77725.890625
1460,46918.25
1461,53305.703125
1462,61004.015625
1463,29080.01171875
1464,49565.0078125
1465,30009.859375
1466,34333.03125
1467,60696.94140625
1468,23675.07421875
1469,38845.171875
1470,35206.71484375
1471,38966.6953125
1472,80936.375
1473,81376.09375
1474,28670.55078125
1475,42727.125
1476,77473.1875
1477,39647.49609375
1478,35365.8125
1479,71439.7109375
1480,26544.603515625
1481,37177.33984375
1482,88325.15625
1483,32934.8828125
1484,41635.18359375
1485,49041.0234375
1486,69679.5625
1487,35495.8984375
1488,41391.5625
1489,82367.90625
1490,32471.375
1491,19205.69140625
1492,27724.021484375
1493,38693.7265625
1494,47648.1953125
1495,29734.2890625
1496,31082.2578125
1497,31014.62109375
1498,39996.1875
1499,81961.3125
1500,32739.623046875
1501,33314.859375
1502,49693.2734375
1503,28886.85546875
1504,90043.203125
1505,34467.46875
1506,35707.9453125
1507,39831.3828125
1508,37339.6640625
1509,38934.6328125
1510,29989.23828125
1511,23978.42578125
1512,43509.65625
1513,43183.0859375
1514,40950.8828125
1515,80206.7109375
1516,28280.78515625
1517,78609.4765625
1518,91822.671875
1519,85446.65625
1520,44280.2578125
1521,90812.84375
1522,28743.64453125
1523,40354.3359375
1524,27824.33984375
1525,44673.9375
1526,102580.71875
1527,25471.29296875
1528,74451.25
1529,35855.4765625
1530,88226.703125
1531,55315.3125
1532,68712.46875
1533,44531.390625
1534,34877.30859375
1535,35563.8046875
1536,38431.16015625
1537,50057.125
1538,71988.734375
1539,48777.515625
1540,32688.87890625
1541,37962.47265625
1542,58738.00390625
1543,38934.671875
1544,73252.296875
1545,77824.5625
1546,72115.03125
1547,43775.33984375
1548,53583.953125
1549,38305.5625
1550,52665.7734375
1551,57990.3125
1552,44035.0078125
1553,27046.56640625
1554,63711.6484375
1555,62855.4296875
1556,61122.96875
1557,47900.4609375
1558,35596.140625
1559,48197.5703125
1560,82464.3125
1561,71541.59375
1562,33651.65234375
1563,48072.2265625
1564,66789.046875
1565,42482.09375
1566,83614.140625
1567,70678.9296875
1568,39153.7890625
1569,34500.36328125
1570,39235.2578125
1571,40321.50390625
1572,90958.640625
1573,50020.53515625
1574,32800.70703125
1575,29183.103515625
1576,74845.0
1577,35862.7890625
1578,58532.96875
1579,37568.46875
