Epoch 0: Train Loss 2.303330421447754, Train Acc 0.10913050919771194
P(y|x) 10:7700 loss=   0.606291234, acc=   0.781250000
Epoch 10: Train Loss 0.3281201422214508, Train Acc 0.8855130076408386
Epoch 10: Test Loss 0.4095939099788666, Test Acc 0.8616999983787537
Epoch 10: Valid Loss 0.41138985753059387, Valid Acc 0.8646000027656555
P(y|x) 11:7800 loss=   0.318539351, acc=   0.843750000
P(y|x) 11:7900 loss=   0.370191932, acc=   0.843750000
P(y|x) 11:8000 loss=   0.304471552, acc=   0.906250000
P(y|x) 11:8100 loss=   0.360669106, acc=   0.890625000
P(y|x) 11:8200 loss=   0.356131434, acc=   0.843750000
P(y|x) 11:8300 loss=   0.538748801, acc=   0.734375000
P(y|x) 11:8400 loss=   0.232245252, acc=   0.875000000
Epoch 11: Train Loss 0.2974613904953003, Train Acc 0.8975151181221008
Epoch 11: Test Loss 0.40514034032821655, Test Acc 0.8664000034332275
Epoch 11: Valid Loss 0.4265993535518646, Valid Acc 0.8623999953269958
P(y|x) 12:8500 loss=   0.354145795, acc=   0.859375000
P(y|x) 12:8600 loss=   0.397021830, acc=   0.890625000
P(y|x) 12:8700 loss=   0.449580967, acc=   0.875000000
P(y|x) 12:8800 loss=   0.126428053, acc=   0.984375000
P(y|x) 12:8900 loss=   0.138007000, acc=   0.921875000
P(y|x) 12:9000 loss=   0.380800903, acc=   0.890625000
P(y|x) 12:9100 loss=   0.330223113, acc=   0.828125000
Epoch 12: Train Loss 0.3242892920970917, Train Acc 0.8874911069869995
Epoch 12: Test Loss 0.4155985414981842, Test Acc 0.8592000007629395
Epoch 12: Valid Loss 0.42058223485946655, Valid Acc 0.8582000136375427
P(y|x) 13:9200 loss=   0.221267045, acc=   0.953125000
P(y|x) 13:9300 loss=   0.195980474, acc=   0.937500000
P(y|x) 13:9400 loss=   0.352179915, acc=   0.875000000
P(y|x) 13:9500 loss=   0.316469640, acc=   0.890625000
P(y|x) 13:9600 loss=   0.193674684, acc=   0.937500000
P(y|x) 13:9700 loss=   0.335097641, acc=   0.859375000
P(y|x) 13:9800 loss=   0.199728698, acc=   0.921875000
Epoch 13: Train Loss 0.2662476897239685, Train Acc 0.9071168303489685
Epoch 13: Test Loss 0.39210331439971924, Test Acc 0.8730000257492065
Epoch 13: Valid Loss 0.4063735902309418, Valid Acc 0.870199978351593
P(y|x) 14:9900 loss=   0.204045534, acc=   0.921875000
P(y|x) 14:10000 loss=   0.340214908, acc=   0.875000000
P(y|x) 14:10100 loss=   0.400853127, acc=   0.828125000
P(y|x) 14:10200 loss=   0.255730808, acc=   0.890625000
P(y|x) 14:10300 loss=   0.136494398, acc=   0.968750000
P(y|x) 14:10400 loss=   0.184130400, acc=   0.937500000
P(y|x) 14:10500 loss=   0.248744100, acc=   0.953125000
Epoch 14: Train Loss 0.25987887382507324, Train Acc 0.9094949960708618
Epoch 14: Test Loss 0.3853628933429718, Test Acc 0.8738999962806702
Epoch 14: Valid Loss 0.3910975158214569, Valid Acc 0.8718000054359436
P(y|x) 15:10600 loss=   0.316640764, acc=   0.953125000
P(y|x) 15:10700 loss=   0.150608718, acc=   0.953125000
P(y|x) 15:10800 loss=   0.153673142, acc=   0.937500000
P(y|x) 15:10900 loss=   0.230826452, acc=   0.953125000
P(y|x) 15:11000 loss=   0.407710224, acc=   0.859375000
P(y|x) 15:11100 loss=   0.104540870, acc=   0.953125000
P(y|x) 15:11200 loss=   0.329379439, acc=   0.875000000
Epoch 15: Train Loss 0.2894722521305084, Train Acc 0.898804247379303
Epoch 15: Test Loss 0.40534326434135437, Test Acc 0.8654000163078308
Epoch 15: Valid Loss 0.4167248606681824, Valid Acc 0.8618000149726868
P(y|x) 16:11300 loss=   0.289517283, acc=   0.890625000
P(y|x) 16:11400 loss=   0.295850575, acc=   0.906250000
P(y|x) 16:11500 loss=   0.448183596, acc=   0.906250000
P(y|x) 16:11600 loss=   0.320077240, acc=   0.890625000
P(y|x) 16:11700 loss=   0.238234386, acc=   0.890625000
P(y|x) 16:11800 loss=   0.294147283, acc=   0.875000000
P(y|x) 16:11900 loss=   0.412643909, acc=   0.859375000
Epoch 16: Train Loss 0.2277497798204422, Train Acc 0.922875165939331
Epoch 16: Test Loss 0.3602565824985504, Test Acc 0.8830000162124634
Epoch 16: Valid Loss 0.35759711265563965, Valid Acc 0.878000020980835
P(y|x) 17:12000 loss=   0.313142717, acc=   0.890625000
P(y|x) 17:12100 loss=   0.159939051, acc=   0.968750000
P(y|x) 17:12200 loss=   0.308129281, acc=   0.890625000
P(y|x) 17:12300 loss=   0.214289069, acc=   0.937500000
P(y|x) 17:12400 loss=   0.146304905, acc=   0.953125000
P(y|x) 17:12500 loss=   0.246291757, acc=   0.906250000
P(y|x) 17:12600 loss=   0.262620270, acc=   0.906250000
Epoch 17: Train Loss 0.20440374314785004, Train Acc 0.9294319152832031
Epoch 17: Test Loss 0.34445297718048096, Test Acc 0.8877999782562256
Epoch 17: Valid Loss 0.3622102737426758, Valid Acc 0.8799999952316284
P(y|x) 18:12700 loss=   0.173239917, acc=   0.953125000
P(y|x) 18:12800 loss=   0.457384080, acc=   0.781250000
P(y|x) 18:12900 loss=   0.249366418, acc=   0.921875000
P(y|x) 18:13000 loss=   0.227657735, acc=   0.937500000
P(y|x) 18:13100 loss=   0.239369228, acc=   0.921875000
P(y|x) 18:13200 loss=   0.307189703, acc=   0.906250000
P(y|x) 18:13300 loss=   0.133618116, acc=   0.968750000
Epoch 18: Train Loss 0.21206064522266388, Train Acc 0.9251644611358643
Epoch 18: Test Loss 0.37363559007644653, Test Acc 0.8837000131607056
Epoch 18: Valid Loss 0.3755294680595398, Valid Acc 0.876800000667572
P(y|x) 19:13400 loss=   0.129830703, acc=   0.953125000
P(y|x) 19:13500 loss=   0.119960710, acc=   0.937500000
P(y|x) 19:13600 loss=   0.250399977, acc=   0.921875000
P(y|x) 19:13700 loss=   0.247920543, acc=   0.906250000
P(y|x) 19:13800 loss=   0.434321165, acc=   0.843750000
P(y|x) 19:13900 loss=   0.097123325, acc=   0.953125000
P(y|x) 19:14000 loss=   0.076272994, acc=   0.984375000
Epoch 19: Train Loss 0.190297931432724, Train Acc 0.9333659410476685
Epoch 19: Test Loss 0.3469163477420807, Test Acc 0.8899000287055969
Epoch 19: Valid Loss 0.3712141215801239, Valid Acc 0.8831999897956848
P(y|x) 20:14100 loss=   0.203703970, acc=   0.921875000
P(y|x) 20:14200 loss=   0.144342914, acc=   0.953125000
P(y|x) 20:14300 loss=   0.163640574, acc=   0.953125000
P(y|x) 20:14400 loss=   0.242422998, acc=   0.921875000
P(y|x) 20:14500 loss=   0.284972250, acc=   0.890625000
P(y|x) 20:14600 loss=   0.268591583, acc=   0.906250000
P(y|x) 20:14700 loss=   0.317362189, acc=   0.875000000
Epoch 20: Train Loss 0.1960923671722412, Train Acc 0.9309654831886292
Epoch 20: Test Loss 0.35006093978881836, Test Acc 0.885200023651123
Epoch 20: Valid Loss 0.36088788509368896, Valid Acc 0.8817999958992004
P(y|x) 21:14800 loss=   0.080271184, acc=   0.984375000
P(y|x) 21:14900 loss=   0.295664519, acc=   0.968750000
P(y|x) 21:15000 loss=   0.174550310, acc=   0.937500000
P(y|x) 21:15100 loss=   0.258004427, acc=   0.906250000
P(y|x) 21:15200 loss=   0.216283351, acc=   0.937500000
P(y|x) 21:15300 loss=   0.181679472, acc=   0.921875000
P(y|x) 21:15400 loss=   0.461741835, acc=   0.843750000
Epoch 21: Train Loss 0.16044124960899353, Train Acc 0.9459015130996704
Epoch 21: Test Loss 0.32594525814056396, Test Acc 0.8962000012397766
Epoch 21: Valid Loss 0.31598779559135437, Valid Acc 0.8970000147819519
P(y|x) 22:15500 loss=   0.176199809, acc=   0.953125000
P(y|x) 22:15600 loss=   0.179436609, acc=   0.937500000
P(y|x) 22:15700 loss=   0.195093364, acc=   0.953125000
P(y|x) 22:15800 loss=   0.197135195, acc=   0.937500000
P(y|x) 22:15900 loss=   0.177578002, acc=   0.921875000
P(y|x) 22:16000 loss=   0.488273025, acc=   0.843750000
P(y|x) 22:16100 loss=   0.160921723, acc=   0.937500000
Epoch 22: Train Loss 0.17487305402755737, Train Acc 0.9379889965057373
Epoch 22: Test Loss 0.35629957914352417, Test Acc 0.8895000219345093
Epoch 22: Valid Loss 0.38041436672210693, Valid Acc 0.8849999904632568
P(y|x) 23:16200 loss=   0.190902323, acc=   0.906250000
P(y|x) 23:16300 loss=   0.125409350, acc=   0.968750000
P(y|x) 23:16400 loss=   0.271356136, acc=   0.875000000
P(y|x) 23:16500 loss=   0.198047101, acc=   0.921875000
P(y|x) 23:16600 loss=   0.183665454, acc=   0.906250000
P(y|x) 23:16700 loss=   0.465942502, acc=   0.906250000
P(y|x) 23:16800 loss=   0.083421260, acc=   0.984375000
Epoch 23: Train Loss 0.1786739081144333, Train Acc 0.9364331364631653
Epoch 23: Test Loss 0.3609999418258667, Test Acc 0.8888999819755554
Epoch 23: Valid Loss 0.3762122392654419, Valid Acc 0.8906000256538391
P(y|x) 24:16900 loss=   0.217620626, acc=   0.921875000
P(y|x) 24:17000 loss=   0.111819923, acc=   0.953125000
P(y|x) 24:17100 loss=   0.126575962, acc=   0.968750000
P(y|x) 24:17200 loss=   0.169479191, acc=   0.937500000
P(y|x) 24:17300 loss=   0.151586801, acc=   0.953125000
P(y|x) 24:17400 loss=   0.103814684, acc=   0.937500000
P(y|x) 24:17500 loss=   0.234919369, acc=   0.921875000
Epoch 24: Train Loss 0.14369283616542816, Train Acc 0.9493910074234009
Epoch 24: Test Loss 0.3339056670665741, Test Acc 0.8984000086784363
Epoch 24: Valid Loss 0.34596922993659973, Valid Acc 0.8956000208854675
P(y|x) 25:17600 loss=   0.193945020, acc=   0.937500000
P(y|x) 25:17700 loss=   0.215933517, acc=   0.890625000
P(y|x) 25:17800 loss=   0.211579546, acc=   0.921875000
P(y|x) 25:17900 loss=   0.102993064, acc=   0.953125000
P(y|x) 25:18000 loss=   0.166268244, acc=   0.953125000
P(y|x) 25:18100 loss=   0.156977430, acc=   0.953125000
P(y|x) 25:18200 loss=   0.117724746, acc=   0.968750000
Epoch 25: Train Loss 0.17697001993656158, Train Acc 0.9376111030578613
Epoch 25: Test Loss 0.38742443919181824, Test Acc 0.8844000101089478
Epoch 25: Valid Loss 0.3825438618659973, Valid Acc 0.8898000121116638
P(y|x) 26:18300 loss=   0.110389076, acc=   0.953125000
P(y|x) 26:18400 loss=   0.323663324, acc=   0.906250000
P(y|x) 26:18500 loss=   0.257970750, acc=   0.906250000
P(y|x) 26:18600 loss=   0.128880769, acc=   0.968750000
P(y|x) 26:18700 loss=   0.171899304, acc=   0.953125000
P(y|x) 26:18800 loss=   0.143331796, acc=   0.937500000
P(y|x) 26:18900 loss=   0.121229835, acc=   0.968750000
Epoch 26: Train Loss 0.15721651911735535, Train Acc 0.9451902508735657
Epoch 26: Test Loss 0.3585726022720337, Test Acc 0.8920999765396118
Epoch 26: Valid Loss 0.36188143491744995, Valid Acc 0.8925999999046326
P(y|x) 27:19000 loss=   0.109537646, acc=   0.968750000
P(y|x) 27:19100 loss=   0.169796705, acc=   0.953125000
P(y|x) 27:19200 loss=   0.149451837, acc=   0.921875000
P(y|x) 27:19300 loss=   0.129509717, acc=   0.937500000
P(y|x) 27:19400 loss=   0.071382202, acc=   0.953125000
P(y|x) 27:19500 loss=   0.097700983, acc=   0.953125000
P(y|x) 27:19600 loss=   0.222119361, acc=   0.890625000
Epoch 27: Train Loss 0.12121419608592987, Train Acc 0.9577035903930664
Epoch 27: Test Loss 0.32506465911865234, Test Acc 0.9013000130653381
Epoch 27: Valid Loss 0.30715373158454895, Valid Acc 0.9016000032424927
P(y|x) 28:19700 loss=   0.249665886, acc=   0.906250000
P(y|x) 28:19800 loss=   0.104080535, acc=   0.984375000
P(y|x) 28:19900 loss=   0.148542821, acc=   0.953125000
P(y|x) 28:20000 loss=   0.096550561, acc=   0.953125000
P(y|x) 28:20100 loss=   0.119886741, acc=   0.953125000
P(y|x) 28:20200 loss=   0.229786426, acc=   0.921875000
P(y|x) 28:20300 loss=   0.029753860, acc=   1.000000000
Epoch 28: Train Loss 0.16533708572387695, Train Acc 0.941322922706604
Epoch 28: Test Loss 0.38250836730003357, Test Acc 0.8870000243186951
Epoch 28: Valid Loss 0.3779725134372711, Valid Acc 0.8898000121116638
P(y|x) 29:20400 loss=   0.076601386, acc=   0.968750000
P(y|x) 29:20500 loss=   0.170636430, acc=   0.953125000
P(y|x) 29:20600 loss=   0.245363802, acc=   0.921875000
P(y|x) 29:20700 loss=   0.176992670, acc=   0.921875000
P(y|x) 29:20800 loss=   0.116589911, acc=   0.937500000
P(y|x) 29:20900 loss=   0.081263699, acc=   0.968750000
P(y|x) 29:21000 loss=   0.100019470, acc=   0.937500000
Epoch 29: Train Loss 0.12133104354143143, Train Acc 0.9569034576416016
Epoch 29: Test Loss 0.3757075071334839, Test Acc 0.8977000117301941
Epoch 29: Valid Loss 0.3564568758010864, Valid Acc 0.899399995803833
P(y|x) 30:21100 loss=   0.103334218, acc=   0.968750000
P(y|x) 30:21200 loss=   0.088988073, acc=   0.968750000
P(y|x) 30:21300 loss=   0.092906341, acc=   0.968750000
P(y|x) 30:21400 loss=   0.074587367, acc=   0.968750000
P(y|x) 30:21500 loss=   0.081264898, acc=   0.968750000
P(y|x) 30:21600 loss=   0.193368852, acc=   0.921875000
P(y|x) 30:21700 loss=   0.107939862, acc=   0.953125000
Epoch 30: Train Loss 0.12440025061368942, Train Acc 0.9573479890823364
Epoch 30: Test Loss 0.3735666573047638, Test Acc 0.8964999914169312
Epoch 30: Valid Loss 0.3603270649909973, Valid Acc 0.9020000100135803
P(y|x) 31:21800 loss=   0.176065952, acc=   0.921875000
P(y|x) 31:21900 loss=   0.259526402, acc=   0.890625000
P(y|x) 31:22000 loss=   0.070066996, acc=   0.968750000
P(y|x) 31:22100 loss=   0.113141015, acc=   0.968750000
P(y|x) 31:22200 loss=   0.183914036, acc=   0.921875000
P(y|x) 31:22300 loss=   0.123840004, acc=   0.937500000
P(y|x) 31:22400 loss=   0.145569175, acc=   0.953125000
Epoch 31: Train Loss 0.124486543238163, Train Acc 0.9570812582969666
Epoch 31: Test Loss 0.3337448835372925, Test Acc 0.8995000123977661
Epoch 31: Valid Loss 0.3368339538574219, Valid Acc 0.8985999822616577
P(y|x) 32:22500 loss=   0.162148938, acc=   0.953125000
P(y|x) 32:22600 loss=   0.069675535, acc=   0.984375000
P(y|x) 32:22700 loss=   0.117785066, acc=   0.968750000
P(y|x) 32:22800 loss=   0.160412610, acc=   0.921875000
P(y|x) 32:22900 loss=   0.241915092, acc=   0.890625000
P(y|x) 32:23000 loss=   0.209677055, acc=   0.906250000
P(y|x) 32:23100 loss=   0.075446174, acc=   0.984375000
Epoch 32: Train Loss 0.12012707442045212, Train Acc 0.9584592580795288
Epoch 32: Test Loss 0.3555843234062195, Test Acc 0.8939999938011169
Epoch 32: Valid Loss 0.3604646325111389, Valid Acc 0.8981999754905701
P(y|x) 33:23200 loss=   0.248468578, acc=   0.921875000
P(y|x) 33:23300 loss=   0.151409566, acc=   0.937500000
P(y|x) 33:23400 loss=   0.126882374, acc=   0.953125000
P(y|x) 33:23500 loss=   0.087401837, acc=   0.968750000
P(y|x) 33:23600 loss=   0.101886466, acc=   0.953125000
P(y|x) 33:23700 loss=   0.081963778, acc=   0.984375000
P(y|x) 33:23800 loss=   0.036184214, acc=   0.984375000
P(y|x) 33:23900 loss=   0.195488259, acc=   0.953125000
Epoch 33: Train Loss 0.14937222003936768, Train Acc 0.9489242434501648
Epoch 33: Test Loss 0.4098978638648987, Test Acc 0.8889999985694885
Epoch 33: Valid Loss 0.39989805221557617, Valid Acc 0.8907999992370605
P(y|x) 34:24000 loss=   0.041442610, acc=   0.984375000
P(y|x) 34:24100 loss=   0.214863271, acc=   0.921875000
P(y|x) 34:24200 loss=   0.109097913, acc=   0.968750000
P(y|x) 34:24300 loss=   0.363645613, acc=   0.921875000
P(y|x) 34:24400 loss=   0.063935041, acc=   0.968750000
P(y|x) 34:24500 loss=   0.059998911, acc=   0.984375000
P(y|x) 34:24600 loss=   0.245075569, acc=   0.921875000
Epoch 34: Train Loss 0.0956115648150444, Train Acc 0.9666829705238342
Epoch 34: Test Loss 0.3537598252296448, Test Acc 0.9047999978065491
Epoch 34: Valid Loss 0.35218021273612976, Valid Acc 0.9067999720573425
P(y|x) 35:24700 loss=   0.054878842, acc=   0.984375000
P(y|x) 35:24800 loss=   0.018695511, acc=   1.000000000
P(y|x) 35:24900 loss=   0.097406454, acc=   0.953125000
P(y|x) 35:25000 loss=   0.281214058, acc=   0.921875000
P(y|x) 35:25100 loss=   0.197749287, acc=   0.937500000
P(y|x) 35:25200 loss=   0.064794287, acc=   0.968750000
P(y|x) 35:25300 loss=   0.219981641, acc=   0.921875000
Epoch 35: Train Loss 0.10045338422060013, Train Acc 0.9648382067680359
Epoch 35: Test Loss 0.3768465518951416, Test Acc 0.9004999995231628
Epoch 35: Valid Loss 0.3628440797328949, Valid Acc 0.9065999984741211
P(y|x) 36:25400 loss=   0.164889276, acc=   0.921875000
P(y|x) 36:25500 loss=   0.261635453, acc=   0.968750000
P(y|x) 36:25600 loss=   0.143307120, acc=   0.937500000
P(y|x) 36:25700 loss=   0.184251070, acc=   0.921875000
P(y|x) 36:25800 loss=   0.192485750, acc=   0.953125000
P(y|x) 36:25900 loss=   0.045203719, acc=   1.000000000
P(y|x) 36:26000 loss=   0.283946186, acc=   0.890625000
Epoch 36: Train Loss 0.12588630616664886, Train Acc 0.9558143615722656
Epoch 36: Test Loss 0.4047984778881073, Test Acc 0.8942000269889832
Epoch 36: Valid Loss 0.423735648393631, Valid Acc 0.8949999809265137
P(y|x) 37:26100 loss=   0.242551506, acc=   0.921875000
P(y|x) 37:26200 loss=   0.068057321, acc=   0.984375000
P(y|x) 37:26300 loss=   0.080087252, acc=   0.968750000
P(y|x) 37:26400 loss=   0.045442350, acc=   0.984375000
P(y|x) 37:26500 loss=   0.240281925, acc=   0.890625000
P(y|x) 37:26600 loss=   0.098044835, acc=   0.953125000
P(y|x) 37:26700 loss=   0.182896659, acc=   0.906250000
Epoch 37: Train Loss 0.17264807224273682, Train Acc 0.9402782917022705
Epoch 37: Test Loss 0.4722088873386383, Test Acc 0.8799999952316284
Epoch 37: Valid Loss 0.5040022730827332, Valid Acc 0.8737999796867371
P(y|x) 38:26800 loss=   0.170158207, acc=   0.937500000
P(y|x) 38:26900 loss=   0.135303527, acc=   0.953125000
P(y|x) 38:27000 loss=   0.162266523, acc=   0.953125000
P(y|x) 38:27100 loss=   0.273637682, acc=   0.953125000
P(y|x) 38:27200 loss=   0.098994672, acc=   0.968750000
P(y|x) 38:27300 loss=   0.187478453, acc=   0.968750000
P(y|x) 38:27400 loss=   0.120725811, acc=   0.953125000
Epoch 38: Train Loss 0.07940326631069183, Train Acc 0.9730396270751953
Epoch 38: Test Loss 0.3082387149333954, Test Acc 0.9100000262260437
Epoch 38: Valid Loss 0.31705090403556824, Valid Acc 0.9065999984741211
P(y|x) 39:27500 loss=   0.054203860, acc=   0.984375000
P(y|x) 39:27600 loss=   0.077434950, acc=   0.984375000
P(y|x) 39:27700 loss=   0.178990245, acc=   0.937500000
P(y|x) 39:27800 loss=   0.136773825, acc=   0.937500000
P(y|x) 39:27900 loss=   0.107513845, acc=   0.984375000
P(y|x) 39:28000 loss=   0.261759341, acc=   0.937500000
P(y|x) 39:28100 loss=   0.173954219, acc=   0.937500000
Epoch 39: Train Loss 0.09700074046850204, Train Acc 0.9656161069869995
Epoch 39: Test Loss 0.36611685156822205, Test Acc 0.9028000235557556
Epoch 39: Valid Loss 0.3762565851211548, Valid Acc 0.9070000052452087
P(y|x) 40:28200 loss=   0.088189557, acc=   0.953125000
P(y|x) 40:28300 loss=   0.269376814, acc=   0.921875000
P(y|x) 40:28400 loss=   0.068423115, acc=   0.968750000
P(y|x) 40:28500 loss=   0.089800641, acc=   0.968750000
P(y|x) 40:28600 loss=   0.086603008, acc=   0.968750000
P(y|x) 40:28700 loss=   0.124887936, acc=   0.968750000
P(y|x) 40:28800 loss=   0.085869618, acc=   0.968750000
Epoch 40: Train Loss 0.0890037938952446, Train Acc 0.9684832692146301
Epoch 40: Test Loss 0.3526410758495331, Test Acc 0.9025999903678894
Epoch 40: Valid Loss 0.34942951798439026, Valid Acc 0.9046000242233276
P(y|x) 41:28900 loss=   0.061215192, acc=   0.984375000
P(y|x) 41:29000 loss=   0.110687450, acc=   0.953125000
