Epoch 0: Train Loss 2.302936553955078, Train Acc 0.10017336159944534
P(y|x) 5:3700 loss=   0.740424514, acc=   0.703125000
P(y|x) 5:3800 loss=   0.643854499, acc=   0.828125000
P(y|x) 5:3900 loss=   0.508595765, acc=   0.796875000
P(y|x) 5:4000 loss=   0.637077868, acc=   0.796875000
P(y|x) 5:4100 loss=   0.325277716, acc=   0.890625000
P(y|x) 5:4200 loss=   0.464999974, acc=   0.875000000
Epoch 5: Train Loss 0.41061171889305115, Train Acc 0.8835793137550354
Epoch 5: Test Loss 0.5737606883049011, Test Acc 0.8145999908447266
Epoch 5: Valid Loss 0.5848314166069031, Valid Acc 0.8040000200271606
P(y|x) 6:4300 loss=   0.373462617, acc=   0.890625000
P(y|x) 6:4400 loss=   0.360970676, acc=   0.859375000
P(y|x) 6:4500 loss=   0.472294897, acc=   0.875000000
P(y|x) 6:4600 loss=   0.383864492, acc=   0.890625000
P(y|x) 6:4700 loss=   0.498026162, acc=   0.875000000
P(y|x) 6:4800 loss=   0.403193802, acc=   0.859375000
P(y|x) 6:4900 loss=   0.595340550, acc=   0.796875000
Epoch 6: Train Loss 0.3111823499202728, Train Acc 0.9148737788200378
Epoch 6: Test Loss 0.5325335264205933, Test Acc 0.8208000063896179
Epoch 6: Valid Loss 0.53853839635849, Valid Acc 0.8209999799728394
P(y|x) 7:5000 loss=   0.339997441, acc=   0.921875000
P(y|x) 7:5100 loss=   0.324555606, acc=   0.921875000
P(y|x) 7:5200 loss=   0.189054146, acc=   0.968750000
P(y|x) 7:5300 loss=   0.276402563, acc=   0.875000000
P(y|x) 7:5400 loss=   0.426505983, acc=   0.875000000
P(y|x) 7:5500 loss=   0.403483748, acc=   0.859375000
P(y|x) 7:5600 loss=   0.335239440, acc=   0.937500000
Epoch 7: Train Loss 0.27012354135513306, Train Acc 0.9248533248901367
Epoch 7: Test Loss 0.5516521334648132, Test Acc 0.8169000148773193
Epoch 7: Valid Loss 0.550595760345459, Valid Acc 0.8163999915122986
P(y|x) 8:5700 loss=   0.200356767, acc=   0.953125000
P(y|x) 8:5800 loss=   0.227206960, acc=   0.921875000
P(y|x) 8:5900 loss=   0.216608644, acc=   0.953125000
P(y|x) 8:6000 loss=   0.235387996, acc=   0.937500000
P(y|x) 8:6100 loss=   0.263550997, acc=   0.875000000
P(y|x) 8:6200 loss=   0.251569182, acc=   0.937500000
P(y|x) 8:6300 loss=   0.338897735, acc=   0.875000000
Epoch 8: Train Loss 0.22363358736038208, Train Acc 0.9433899521827698
Epoch 8: Test Loss 0.5331478714942932, Test Acc 0.8233000040054321
Epoch 8: Valid Loss 0.5317240357398987, Valid Acc 0.8176000118255615
P(y|x) 9:6400 loss=   0.313767731, acc=   0.921875000
P(y|x) 9:6500 loss=   0.266146868, acc=   0.890625000
P(y|x) 9:6600 loss=   0.191958100, acc=   0.953125000
P(y|x) 9:6700 loss=   0.228427768, acc=   0.953125000
P(y|x) 9:6800 loss=   0.258316398, acc=   0.890625000
P(y|x) 9:6900 loss=   0.190798476, acc=   0.968750000
P(y|x) 9:7000 loss=   0.321675390, acc=   0.875000000
Epoch 9: Train Loss 0.16006623208522797, Train Acc 0.9617265462875366
Epoch 9: Test Loss 0.5459858179092407, Test Acc 0.8192999958992004
Epoch 9: Valid Loss 0.5317572951316833, Valid Acc 0.8241999745368958
P(y|x) 10:7100 loss=   0.130815595, acc=   0.984375000
P(y|x) 10:7200 loss=   0.248116851, acc=   0.859375000
P(y|x) 10:7300 loss=   0.237285420, acc=   0.921875000
P(y|x) 10:7400 loss=   0.151717633, acc=   0.984375000
P(y|x) 10:7500 loss=   0.214974299, acc=   0.937500000
P(y|x) 10:7600 loss=   0.149518207, acc=   0.937500000
P(y|x) 10:7700 loss=   0.228178218, acc=   0.890625000
Epoch 10: Train Loss 0.13696594536304474, Train Acc 0.9680832028388977
Epoch 10: Test Loss 0.5419679880142212, Test Acc 0.8216000199317932
Epoch 10: Valid Loss 0.5403531193733215, Valid Acc 0.8190000057220459
P(y|x) 11:7800 loss=   0.132701010, acc=   0.968750000
P(y|x) 11:7900 loss=   0.052223824, acc=   1.000000000
P(y|x) 11:8000 loss=   0.128011987, acc=   0.968750000
P(y|x) 11:8100 loss=   0.248946398, acc=   0.921875000
P(y|x) 11:8200 loss=   0.114839680, acc=   0.984375000
P(y|x) 11:8300 loss=   0.070767730, acc=   1.000000000
P(y|x) 11:8400 loss=   0.120121107, acc=   0.953125000
Epoch 11: Train Loss 0.09600894153118134, Train Acc 0.9826191067695618
Epoch 11: Test Loss 0.525520384311676, Test Acc 0.8324000239372253
Epoch 11: Valid Loss 0.5417976379394531, Valid Acc 0.8271999955177307
P(y|x) 12:8500 loss=   0.088088162, acc=   0.984375000
P(y|x) 12:8600 loss=   0.079593346, acc=   0.984375000
P(y|x) 12:8700 loss=   0.135700956, acc=   0.968750000
P(y|x) 12:8800 loss=   0.084422439, acc=   0.984375000
P(y|x) 12:8900 loss=   0.175380901, acc=   0.937500000
P(y|x) 12:9000 loss=   0.152492747, acc=   0.937500000
P(y|x) 12:9100 loss=   0.119779713, acc=   0.968750000
Epoch 12: Train Loss 0.07173740863800049, Train Acc 0.9868865609169006
Epoch 12: Test Loss 0.5299016833305359, Test Acc 0.8327000141143799
Epoch 12: Valid Loss 0.5279845595359802, Valid Acc 0.8356000185012817
P(y|x) 13:9200 loss=   0.092730120, acc=   0.984375000
P(y|x) 13:9300 loss=   0.067477353, acc=   0.984375000
P(y|x) 13:9400 loss=   0.037317783, acc=   1.000000000
P(y|x) 13:9500 loss=   0.109715790, acc=   1.000000000
P(y|x) 13:9600 loss=   0.135304525, acc=   0.953125000
P(y|x) 13:9700 loss=   0.102293730, acc=   0.984375000
P(y|x) 13:9800 loss=   0.040039036, acc=   1.000000000
Epoch 13: Train Loss 0.07401727885007858, Train Acc 0.9835970997810364
Epoch 13: Test Loss 0.5901651978492737, Test Acc 0.817300021648407
Epoch 13: Valid Loss 0.5946394205093384, Valid Acc 0.8212000131607056
P(y|x) 14:9900 loss=   0.066530555, acc=   1.000000000
P(y|x) 14:10000 loss=   0.044799861, acc=   0.984375000
P(y|x) 14:10100 loss=   0.050310459, acc=   1.000000000
P(y|x) 14:10200 loss=   0.034679972, acc=   1.000000000
P(y|x) 14:10300 loss=   0.048772492, acc=   1.000000000
P(y|x) 14:10400 loss=   0.096552886, acc=   0.953125000
P(y|x) 14:10500 loss=   0.091857500, acc=   0.968750000
Epoch 14: Train Loss 0.06176181510090828, Train Acc 0.9887757897377014
Epoch 14: Test Loss 0.5668927431106567, Test Acc 0.8242999911308289
Epoch 14: Valid Loss 0.569115400314331, Valid Acc 0.8263999819755554
P(y|x) 15:10600 loss=   0.041310854, acc=   1.000000000
P(y|x) 15:10700 loss=   0.032893982, acc=   0.984375000
P(y|x) 15:10800 loss=   0.122359037, acc=   0.953125000
P(y|x) 15:10900 loss=   0.209722847, acc=   0.937500000
P(y|x) 15:11000 loss=   0.057792589, acc=   0.984375000
P(y|x) 15:11100 loss=   0.103028491, acc=   0.984375000
P(y|x) 15:11200 loss=   0.037379544, acc=   1.000000000
Epoch 15: Train Loss 0.05211624130606651, Train Acc 0.9911317825317383
Epoch 15: Test Loss 0.560875654220581, Test Acc 0.8325999975204468
Epoch 15: Valid Loss 0.5526823997497559, Valid Acc 0.8303999900817871
P(y|x) 16:11300 loss=   0.064106241, acc=   0.968750000
P(y|x) 16:11400 loss=   0.079367705, acc=   0.984375000
P(y|x) 16:11500 loss=   0.023867551, acc=   1.000000000
P(y|x) 16:11600 loss=   0.070922852, acc=   1.000000000
P(y|x) 16:11700 loss=   0.036285087, acc=   1.000000000
P(y|x) 16:11800 loss=   0.090852924, acc=   0.984375000
P(y|x) 16:11900 loss=   0.023905650, acc=   1.000000000
Epoch 16: Train Loss 0.08218144625425339, Train Acc 0.9815523028373718
Epoch 16: Test Loss 0.6254109740257263, Test Acc 0.8109999895095825
Epoch 16: Valid Loss 0.611768364906311, Valid Acc 0.8131999969482422
P(y|x) 17:12000 loss=   0.029439069, acc=   1.000000000
P(y|x) 17:12100 loss=   0.039309118, acc=   1.000000000
P(y|x) 17:12200 loss=   0.043144185, acc=   1.000000000
P(y|x) 17:12300 loss=   0.032486513, acc=   1.000000000
P(y|x) 17:12400 loss=   0.231220618, acc=   0.921875000
P(y|x) 17:12500 loss=   0.041464984, acc=   1.000000000
P(y|x) 17:12600 loss=   0.155686393, acc=   0.953125000
Epoch 17: Train Loss 0.0694059506058693, Train Acc 0.9861975312232971
Epoch 17: Test Loss 0.6036210656166077, Test Acc 0.8172000050544739
Epoch 17: Valid Loss 0.5774132013320923, Valid Acc 0.8176000118255615
P(y|x) 18:12700 loss=   0.063607350, acc=   0.984375000
P(y|x) 18:12800 loss=   0.047169067, acc=   1.000000000
P(y|x) 18:12900 loss=   0.031195909, acc=   1.000000000
P(y|x) 18:13000 loss=   0.035507169, acc=   1.000000000
P(y|x) 18:13100 loss=   0.043681342, acc=   1.000000000
P(y|x) 18:13200 loss=   0.026096040, acc=   1.000000000
P(y|x) 18:13300 loss=   0.173851445, acc=   0.968750000
Epoch 18: Train Loss 0.06100498139858246, Train Acc 0.9867976307868958
Epoch 18: Test Loss 0.5834481120109558, Test Acc 0.8241999745368958
Epoch 18: Valid Loss 0.5938619375228882, Valid Acc 0.8238000273704529
P(y|x) 19:13400 loss=   0.048863199, acc=   1.000000000
P(y|x) 19:13500 loss=   0.030423205, acc=   1.000000000
P(y|x) 19:13600 loss=   0.049047790, acc=   0.984375000
P(y|x) 19:13700 loss=   0.012452106, acc=   1.000000000
P(y|x) 19:13800 loss=   0.027802458, acc=   1.000000000
P(y|x) 19:13900 loss=   0.087860614, acc=   0.953125000
P(y|x) 19:14000 loss=   0.128536940, acc=   0.937500000
Epoch 19: Train Loss 0.05529540032148361, Train Acc 0.9858419299125671
Epoch 19: Test Loss 0.6238402128219604, Test Acc 0.8213000297546387
Epoch 19: Valid Loss 0.6236140727996826, Valid Acc 0.8181999921798706
P(y|x) 20:14100 loss=   0.027539447, acc=   1.000000000
P(y|x) 20:14200 loss=   0.051866516, acc=   0.984375000
P(y|x) 20:14300 loss=   0.046926573, acc=   0.984375000
P(y|x) 20:14400 loss=   0.022641802, acc=   1.000000000
P(y|x) 20:14500 loss=   0.068996668, acc=   0.984375000
P(y|x) 20:14600 loss=   0.048692394, acc=   0.968750000
P(y|x) 20:14700 loss=   0.034372356, acc=   0.984375000
Epoch 20: Train Loss 0.04073646664619446, Train Acc 0.9903760552406311
Epoch 20: Test Loss 0.6220608353614807, Test Acc 0.822700023651123
Epoch 20: Valid Loss 0.6280960440635681, Valid Acc 0.8167999982833862
P(y|x) 21:14800 loss=   0.078151636, acc=   0.968750000
P(y|x) 21:14900 loss=   0.068119511, acc=   0.984375000
P(y|x) 21:15000 loss=   0.021001533, acc=   1.000000000
P(y|x) 21:15100 loss=   0.021127632, acc=   1.000000000
P(y|x) 21:15200 loss=   0.057169240, acc=   0.984375000
P(y|x) 21:15300 loss=   0.122907043, acc=   0.984375000
P(y|x) 21:15400 loss=   0.073026456, acc=   0.968750000
Epoch 21: Train Loss 0.06642284989356995, Train Acc 0.9853973984718323
Epoch 21: Test Loss 0.6199723482131958, Test Acc 0.8156999945640564
Epoch 21: Valid Loss 0.601935625076294, Valid Acc 0.8190000057220459
P(y|x) 22:15500 loss=   0.063661762, acc=   0.984375000
P(y|x) 22:15600 loss=   0.027443334, acc=   1.000000000
P(y|x) 22:15700 loss=   0.046767779, acc=   1.000000000
P(y|x) 22:15800 loss=   0.027933570, acc=   1.000000000
P(y|x) 22:15900 loss=   0.034917321, acc=   1.000000000
P(y|x) 22:16000 loss=   0.043781679, acc=   1.000000000
P(y|x) 22:16100 loss=   0.041064043, acc=   0.984375000
Epoch 22: Train Loss 0.05933852866292, Train Acc 0.9845972657203674
Epoch 22: Test Loss 0.6279867887496948, Test Acc 0.8172000050544739
Epoch 22: Valid Loss 0.6348851919174194, Valid Acc 0.8162000179290771
P(y|x) 23:16200 loss=   0.076212376, acc=   0.984375000
P(y|x) 23:16300 loss=   0.070943363, acc=   0.953125000
P(y|x) 23:16400 loss=   0.017389696, acc=   1.000000000
P(y|x) 23:16500 loss=   0.042517796, acc=   0.984375000
P(y|x) 23:16600 loss=   0.015885485, acc=   1.000000000
P(y|x) 23:16700 loss=   0.014939098, acc=   1.000000000
P(y|x) 23:16800 loss=   0.116300419, acc=   0.968750000
Epoch 23: Train Loss 0.07347338646650314, Train Acc 0.9788851141929626
Epoch 23: Test Loss 0.6647054553031921, Test Acc 0.810699999332428
Epoch 23: Valid Loss 0.6782512664794922, Valid Acc 0.8065999746322632
P(y|x) 24:16900 loss=   0.030138360, acc=   1.000000000
P(y|x) 24:17000 loss=   0.042693581, acc=   0.984375000
P(y|x) 24:17100 loss=   0.018638028, acc=   1.000000000
P(y|x) 24:17200 loss=   0.080578744, acc=   0.968750000
P(y|x) 24:17300 loss=   0.054571684, acc=   0.984375000
P(y|x) 24:17400 loss=   0.025636727, acc=   1.000000000
P(y|x) 24:17500 loss=   0.030980488, acc=   0.984375000
Epoch 24: Train Loss 0.03230926766991615, Train Acc 0.9935321807861328
Epoch 24: Test Loss 0.617245614528656, Test Acc 0.822700023651123
Epoch 24: Valid Loss 0.6456679701805115, Valid Acc 0.8148000240325928
P(y|x) 25:17600 loss=   0.016184608, acc=   1.000000000
P(y|x) 25:17700 loss=   0.050562393, acc=   0.984375000
P(y|x) 25:17800 loss=   0.039878894, acc=   0.984375000
P(y|x) 25:17900 loss=   0.039948091, acc=   0.984375000
P(y|x) 25:18000 loss=   0.087296024, acc=   0.968750000
P(y|x) 25:18100 loss=   0.068286911, acc=   0.984375000
P(y|x) 25:18200 loss=   0.063022219, acc=   0.984375000
Epoch 25: Train Loss 0.07780876755714417, Train Acc 0.9766847491264343
Epoch 25: Test Loss 0.7123867869377136, Test Acc 0.8008999824523926
Epoch 25: Valid Loss 0.7032995820045471, Valid Acc 0.8014000058174133
P(y|x) 26:18300 loss=   0.087473199, acc=   0.984375000
P(y|x) 26:18400 loss=   0.049529415, acc=   0.984375000
P(y|x) 26:18500 loss=   0.020774728, acc=   1.000000000
P(y|x) 26:18600 loss=   0.033126410, acc=   0.984375000
P(y|x) 26:18700 loss=   0.082464390, acc=   1.000000000
P(y|x) 26:18800 loss=   0.022778463, acc=   1.000000000
P(y|x) 26:18900 loss=   0.012819388, acc=   1.000000000
Epoch 26: Train Loss 0.0621420219540596, Train Acc 0.9832192659378052
Epoch 26: Test Loss 0.6865341663360596, Test Acc 0.8080000281333923
Epoch 26: Valid Loss 0.6908857226371765, Valid Acc 0.8001999855041504
P(y|x) 27:19000 loss=   0.034753669, acc=   1.000000000
P(y|x) 27:19100 loss=   0.061048619, acc=   0.984375000
P(y|x) 27:19200 loss=   0.104768440, acc=   0.953125000
P(y|x) 27:19300 loss=   0.082654707, acc=   0.984375000
P(y|x) 27:19400 loss=   0.020303804, acc=   1.000000000
P(y|x) 27:19500 loss=   0.023026383, acc=   1.000000000
P(y|x) 27:19600 loss=   0.027186634, acc=   1.000000000
Epoch 27: Train Loss 0.045568909496068954, Train Acc 0.9896203875541687
Epoch 27: Test Loss 0.6201822757720947, Test Acc 0.8203999996185303
Epoch 27: Valid Loss 0.6325321793556213, Valid Acc 0.8203999996185303
P(y|x) 28:19700 loss=   0.025992975, acc=   1.000000000
P(y|x) 28:19800 loss=   0.010610238, acc=   1.000000000
P(y|x) 28:19900 loss=   0.013614421, acc=   1.000000000
P(y|x) 28:20000 loss=   0.010289783, acc=   1.000000000
P(y|x) 28:20100 loss=   0.022541085, acc=   1.000000000
P(y|x) 28:20200 loss=   0.011309592, acc=   1.000000000
P(y|x) 28:20300 loss=   0.054402225, acc=   0.984375000
Epoch 28: Train Loss 0.024537337943911552, Train Acc 0.9964438080787659
Epoch 28: Test Loss 0.5854116082191467, Test Acc 0.8341000080108643
Epoch 28: Valid Loss 0.5842070579528809, Valid Acc 0.83160001039505
P(y|x) 29:20400 loss=   0.009211493, acc=   1.000000000
P(y|x) 29:20500 loss=   0.020974832, acc=   1.000000000
P(y|x) 29:20600 loss=   0.004111991, acc=   1.000000000
P(y|x) 29:20700 loss=   0.065505050, acc=   0.984375000
P(y|x) 29:20800 loss=   0.017264675, acc=   1.000000000
P(y|x) 29:20900 loss=   0.022707157, acc=   1.000000000
P(y|x) 29:21000 loss=   0.015354318, acc=   1.000000000
Epoch 29: Train Loss 0.018911689519882202, Train Acc 0.9969772696495056
Epoch 29: Test Loss 0.5883814692497253, Test Acc 0.8345000147819519
Epoch 29: Valid Loss 0.603610098361969, Valid Acc 0.8309999704360962
P(y|x) 30:21100 loss=   0.014786703, acc=   1.000000000
P(y|x) 30:21200 loss=   0.016466761, acc=   1.000000000
P(y|x) 30:21300 loss=   0.125173539, acc=   0.968750000
P(y|x) 30:21400 loss=   0.101506636, acc=   0.968750000
P(y|x) 30:21500 loss=   0.072634652, acc=   0.984375000
P(y|x) 30:21600 loss=   0.025191415, acc=   0.984375000
P(y|x) 30:21700 loss=   0.022824459, acc=   1.000000000
Epoch 30: Train Loss 0.032866183668375015, Train Acc 0.993554413318634
Epoch 30: Test Loss 0.6069791913032532, Test Acc 0.8238999843597412
Epoch 30: Valid Loss 0.6317086219787598, Valid Acc 0.8181999921798706
P(y|x) 31:21800 loss=   0.020165760, acc=   1.000000000
P(y|x) 31:21900 loss=   0.034879074, acc=   0.984375000
P(y|x) 31:22000 loss=   0.017262239, acc=   1.000000000
P(y|x) 31:22100 loss=   0.026198834, acc=   1.000000000
P(y|x) 31:22200 loss=   0.011654780, acc=   1.000000000
P(y|x) 31:22300 loss=   0.014533588, acc=   1.000000000
P(y|x) 31:22400 loss=   0.013333324, acc=   1.000000000
Epoch 31: Train Loss 0.009880006313323975, Train Acc 0.9990664720535278
Epoch 31: Test Loss 0.5797757506370544, Test Acc 0.8442000150680542
Epoch 31: Valid Loss 0.589917778968811, Valid Acc 0.8371999859809875
P(y|x) 32:22500 loss=   0.006529111, acc=   1.000000000
P(y|x) 32:22600 loss=   0.026488742, acc=   1.000000000
P(y|x) 32:22700 loss=   0.012798040, acc=   1.000000000
P(y|x) 32:22800 loss=   0.132499859, acc=   0.953125000
P(y|x) 32:22900 loss=   0.043890338, acc=   0.984375000
P(y|x) 32:23000 loss=   0.029551476, acc=   1.000000000
P(y|x) 32:23100 loss=   0.012530327, acc=   1.000000000
Epoch 32: Train Loss 0.02709399349987507, Train Acc 0.9954436421394348
Epoch 32: Test Loss 0.5980843901634216, Test Acc 0.8299000263214111
Epoch 32: Valid Loss 0.6062819957733154, Valid Acc 0.8271999955177307
P(y|x) 33:23200 loss=   0.032065328, acc=   0.984375000
P(y|x) 33:23300 loss=   0.021152502, acc=   1.000000000
P(y|x) 33:23400 loss=   0.054513916, acc=   0.984375000
P(y|x) 33:23500 loss=   0.010340157, acc=   1.000000000
P(y|x) 33:23600 loss=   0.015625717, acc=   1.000000000
P(y|x) 33:23700 loss=   0.067944191, acc=   0.968750000
P(y|x) 33:23800 loss=   0.053223353, acc=   0.984375000
P(y|x) 33:23900 loss=   0.025832292, acc=   1.000000000
Epoch 33: Train Loss 0.05161939188838005, Train Acc 0.9858419299125671
Epoch 33: Test Loss 0.6914638876914978, Test Acc 0.8105000257492065
Epoch 33: Valid Loss 0.6916543245315552, Valid Acc 0.8109999895095825
P(y|x) 34:24000 loss=   0.029083956, acc=   1.000000000
P(y|x) 34:24100 loss=   0.022467237, acc=   1.000000000
P(y|x) 34:24200 loss=   0.046664171, acc=   0.984375000
P(y|x) 34:24300 loss=   0.024513286, acc=   1.000000000
P(y|x) 34:24400 loss=   0.021360723, acc=   1.000000000
P(y|x) 34:24500 loss=   0.026868269, acc=   1.000000000
P(y|x) 34:24600 loss=   0.031351354, acc=   0.984375000
Epoch 34: Train Loss 0.05743847042322159, Train Acc 0.9892869591712952
Epoch 34: Test Loss 0.7025104761123657, Test Acc 0.8037999868392944
Epoch 34: Valid Loss 0.6992267966270447, Valid Acc 0.8062000274658203
P(y|x) 35:24700 loss=   0.006230402, acc=   1.000000000
P(y|x) 35:24800 loss=   0.014303985, acc=   1.000000000
P(y|x) 35:24900 loss=   0.050860155, acc=   0.984375000
P(y|x) 35:25000 loss=   0.029655097, acc=   0.984375000
P(y|x) 35:25100 loss=   0.010006683, acc=   1.000000000
P(y|x) 35:25200 loss=   0.010318730, acc=   1.000000000
P(y|x) 35:25300 loss=   0.013402581, acc=   1.000000000
Epoch 35: Train Loss 0.018066033720970154, Train Acc 0.9965771436691284
Epoch 35: Test Loss 0.6460603475570679, Test Acc 0.8252999782562256
Epoch 35: Valid Loss 0.6206009984016418, Valid Acc 0.8317999839782715
P(y|x) 36:25400 loss=   0.014410185, acc=   1.000000000
P(y|x) 36:25500 loss=   0.033720870, acc=   1.000000000
P(y|x) 36:25600 loss=   0.058158942, acc=   0.984375000
P(y|x) 36:25700 loss=   0.018622747, acc=   1.000000000
P(y|x) 36:25800 loss=   0.030010790, acc=   1.000000000
P(y|x) 36:25900 loss=   0.075464457, acc=   0.984375000
P(y|x) 36:26000 loss=   0.006411156, acc=   1.000000000
Epoch 36: Train Loss 0.013408539816737175, Train Acc 0.9973106384277344
Epoch 36: Test Loss 0.6584818959236145, Test Acc 0.828499972820282
Epoch 36: Valid Loss 0.6783110499382019, Valid Acc 0.8217999935150146
P(y|x) 37:26100 loss=   0.007989391, acc=   1.000000000
P(y|x) 37:26200 loss=   0.007621554, acc=   1.000000000
P(y|x) 37:26300 loss=   0.008141903, acc=   1.000000000
P(y|x) 37:26400 loss=   0.123540744, acc=   0.953125000
P(y|x) 37:26500 loss=   0.036566488, acc=   1.000000000
P(y|x) 37:26600 loss=   0.085581101, acc=   0.984375000
P(y|x) 37:26700 loss=   0.009918094, acc=   1.000000000
Epoch 37: Train Loss 0.018520891666412354, Train Acc 0.9971106052398682
Epoch 37: Test Loss 0.6143487095832825, Test Acc 0.8305000066757202
Epoch 37: Valid Loss 0.6345946192741394, Valid Acc 0.8321999907493591
P(y|x) 38:26800 loss=   0.007989851, acc=   1.000000000
P(y|x) 38:26900 loss=   0.006781211, acc=   1.000000000
P(y|x) 38:27000 loss=   0.014306086, acc=   1.000000000
P(y|x) 38:27100 loss=   0.071242854, acc=   0.984375000
P(y|x) 38:27200 loss=   0.013059293, acc=   1.000000000
P(y|x) 38:27300 loss=   0.036235590, acc=   1.000000000
P(y|x) 38:27400 loss=   0.029493935, acc=   1.000000000
Epoch 38: Train Loss 0.04346403107047081, Train Acc 0.988553524017334
Epoch 38: Test Loss 0.7481682896614075, Test Acc 0.8026999831199646
Epoch 38: Valid Loss 0.7513357400894165, Valid Acc 0.8022000193595886
P(y|x) 39:27500 loss=   0.029475730, acc=   1.000000000
P(y|x) 39:27600 loss=   0.025342466, acc=   1.000000000
P(y|x) 39:27700 loss=   0.038643934, acc=   1.000000000
P(y|x) 39:27800 loss=   0.010576326, acc=   1.000000000
P(y|x) 39:27900 loss=   0.023274252, acc=   1.000000000
P(y|x) 39:28000 loss=   0.004215054, acc=   1.000000000
P(y|x) 39:28100 loss=   0.194695383, acc=   0.937500000
Epoch 39: Train Loss 0.10679761320352554, Train Acc 0.9672386050224304
Epoch 39: Test Loss 0.7833986878395081, Test Acc 0.7856000065803528
Epoch 39: Valid Loss 0.8009536862373352, Valid Acc 0.7843999862670898
P(y|x) 40:28200 loss=   0.040479381, acc=   0.984375000
P(y|x) 40:28300 loss=   0.012552272, acc=   1.000000000
P(y|x) 40:28400 loss=   0.012189254, acc=   1.000000000
P(y|x) 40:28500 loss=   0.012251639, acc=   1.000000000
P(y|x) 40:28600 loss=   0.043625195, acc=   0.968750000
P(y|x) 40:28700 loss=   0.004686297, acc=   1.000000000
P(y|x) 40:28800 loss=   0.005146683, acc=   1.000000000
Epoch 40: Train Loss 0.010643940418958664, Train Acc 0.9988886713981628
Epoch 40: Test Loss 0.6221307516098022, Test Acc 0.8307999968528748
Epoch 40: Valid Loss 0.6206516623497009, Valid Acc 0.8338000178337097
P(y|x) 41:28900 loss=   0.006440975, acc=   1.000000000
P(y|x) 41:29000 loss=   0.005537495, acc=   1.000000000
