Epoch 0: Train Loss 2.303330421447754, Train Acc 0.10913050919771194
P(y|x) 9:6500 loss=   0.334287912, acc=   0.906250000
P(y|x) 9:6600 loss=   0.671916902, acc=   0.781250000
P(y|x) 9:6700 loss=   0.305811197, acc=   0.921875000
P(y|x) 9:6800 loss=   0.406867325, acc=   0.843750000
P(y|x) 9:6900 loss=   0.506923378, acc=   0.890625000
P(y|x) 9:7000 loss=   0.376394063, acc=   0.890625000
Epoch 9: Train Loss 0.40510323643684387, Train Acc 0.8748888969421387
Epoch 9: Test Loss 0.4412938058376312, Test Acc 0.8598999977111816
Epoch 9: Valid Loss 0.443021684885025, Valid Acc 0.8565999865531921
P(y|x) 10:7100 loss=   0.372155428, acc=   0.875000000
P(y|x) 10:7200 loss=   0.479052991, acc=   0.859375000
P(y|x) 10:7300 loss=   0.386338174, acc=   0.875000000
P(y|x) 10:7400 loss=   0.414754599, acc=   0.890625000
P(y|x) 10:7500 loss=   0.364103317, acc=   0.875000000
P(y|x) 10:7600 loss=   0.427600890, acc=   0.843750000
P(y|x) 10:7700 loss=   0.635096550, acc=   0.796875000
Epoch 10: Train Loss 0.38828760385513306, Train Acc 0.8772225975990295
Epoch 10: Test Loss 0.4360503554344177, Test Acc 0.8554999828338623
Epoch 10: Valid Loss 0.4370374381542206, Valid Acc 0.8550000190734863
P(y|x) 11:7800 loss=   0.395694882, acc=   0.875000000
P(y|x) 11:7900 loss=   0.449790686, acc=   0.859375000
P(y|x) 11:8000 loss=   0.363262713, acc=   0.890625000
P(y|x) 11:8100 loss=   0.337604284, acc=   0.890625000
P(y|x) 11:8200 loss=   0.456244826, acc=   0.781250000
P(y|x) 11:8300 loss=   0.507575274, acc=   0.781250000
P(y|x) 11:8400 loss=   0.280039728, acc=   0.937500000
Epoch 11: Train Loss 0.3330533802509308, Train Acc 0.8963593244552612
Epoch 11: Test Loss 0.3832254409790039, Test Acc 0.8741000294685364
Epoch 11: Valid Loss 0.3811611831188202, Valid Acc 0.8777999877929688
P(y|x) 12:8500 loss=   0.466598511, acc=   0.843750000
P(y|x) 12:8600 loss=   0.318993956, acc=   0.906250000
P(y|x) 12:8700 loss=   0.481892526, acc=   0.875000000
P(y|x) 12:8800 loss=   0.261393309, acc=   0.906250000
P(y|x) 12:8900 loss=   0.204415023, acc=   0.921875000
P(y|x) 12:9000 loss=   0.455198735, acc=   0.828125000
P(y|x) 12:9100 loss=   0.293662369, acc=   0.921875000
Epoch 12: Train Loss 0.32673999667167664, Train Acc 0.8951368927955627
Epoch 12: Test Loss 0.4048665165901184, Test Acc 0.8661999702453613
Epoch 12: Valid Loss 0.3927040994167328, Valid Acc 0.8633999824523926
P(y|x) 13:9200 loss=   0.239046752, acc=   0.906250000
P(y|x) 13:9300 loss=   0.242387190, acc=   0.906250000
P(y|x) 13:9400 loss=   0.544360697, acc=   0.828125000
P(y|x) 13:9500 loss=   0.341041178, acc=   0.906250000
P(y|x) 13:9600 loss=   0.253010780, acc=   0.937500000
P(y|x) 13:9700 loss=   0.457710564, acc=   0.843750000
P(y|x) 13:9800 loss=   0.262366116, acc=   0.921875000
Epoch 13: Train Loss 0.3256247639656067, Train Acc 0.8981374502182007
Epoch 13: Test Loss 0.3941202163696289, Test Acc 0.8705999851226807
Epoch 13: Valid Loss 0.4095337986946106, Valid Acc 0.8672000169754028
P(y|x) 14:9900 loss=   0.185571536, acc=   0.953125000
P(y|x) 14:10000 loss=   0.420948237, acc=   0.859375000
P(y|x) 14:10100 loss=   0.461332649, acc=   0.828125000
P(y|x) 14:10200 loss=   0.269845307, acc=   0.921875000
P(y|x) 14:10300 loss=   0.282699764, acc=   0.890625000
P(y|x) 14:10400 loss=   0.223129064, acc=   0.921875000
P(y|x) 14:10500 loss=   0.334654063, acc=   0.921875000
Epoch 14: Train Loss 0.2828393578529358, Train Acc 0.9150293469429016
Epoch 14: Test Loss 0.3589891493320465, Test Acc 0.8863000273704529
Epoch 14: Valid Loss 0.3524778187274933, Valid Acc 0.8841999769210815
P(y|x) 15:10600 loss=   0.347225606, acc=   0.921875000
P(y|x) 15:10700 loss=   0.256444722, acc=   0.937500000
P(y|x) 15:10800 loss=   0.177069321, acc=   0.937500000
P(y|x) 15:10900 loss=   0.099843539, acc=   1.000000000
P(y|x) 15:11000 loss=   0.454312593, acc=   0.875000000
P(y|x) 15:11100 loss=   0.168885991, acc=   0.968750000
P(y|x) 15:11200 loss=   0.305530399, acc=   0.890625000
Epoch 15: Train Loss 0.26967430114746094, Train Acc 0.9141847491264343
Epoch 15: Test Loss 0.35845738649368286, Test Acc 0.8794000148773193
Epoch 15: Valid Loss 0.36589083075523376, Valid Acc 0.8705999851226807
P(y|x) 16:11300 loss=   0.284365237, acc=   0.859375000
P(y|x) 16:11400 loss=   0.337967336, acc=   0.875000000
P(y|x) 16:11500 loss=   0.431412518, acc=   0.906250000
P(y|x) 16:11600 loss=   0.262366772, acc=   0.968750000
P(y|x) 16:11700 loss=   0.303264737, acc=   0.875000000
P(y|x) 16:11800 loss=   0.252955526, acc=   0.953125000
P(y|x) 16:11900 loss=   0.328982800, acc=   0.906250000
Epoch 16: Train Loss 0.24643133580684662, Train Acc 0.923964262008667
Epoch 16: Test Loss 0.34071674942970276, Test Acc 0.887499988079071
Epoch 16: Valid Loss 0.34105077385902405, Valid Acc 0.8835999965667725
P(y|x) 17:12000 loss=   0.335826874, acc=   0.906250000
P(y|x) 17:12100 loss=   0.251659632, acc=   0.890625000
P(y|x) 17:12200 loss=   0.304289043, acc=   0.859375000
P(y|x) 17:12300 loss=   0.210283384, acc=   0.921875000
P(y|x) 17:12400 loss=   0.310140878, acc=   0.890625000
P(y|x) 17:12500 loss=   0.262646794, acc=   0.890625000
P(y|x) 17:12600 loss=   0.376808405, acc=   0.875000000
Epoch 17: Train Loss 0.241489440202713, Train Acc 0.922408401966095
Epoch 17: Test Loss 0.3383094370365143, Test Acc 0.8880000114440918
Epoch 17: Valid Loss 0.3487797975540161, Valid Acc 0.881600022315979
P(y|x) 18:12700 loss=   0.254334927, acc=   0.921875000
P(y|x) 18:12800 loss=   0.369263351, acc=   0.859375000
P(y|x) 18:12900 loss=   0.153158367, acc=   0.968750000
P(y|x) 18:13000 loss=   0.187123150, acc=   0.953125000
P(y|x) 18:13100 loss=   0.230150297, acc=   0.937500000
P(y|x) 18:13200 loss=   0.318529278, acc=   0.906250000
P(y|x) 18:13300 loss=   0.163848251, acc=   0.937500000
Epoch 18: Train Loss 0.21801143884658813, Train Acc 0.9341883063316345
Epoch 18: Test Loss 0.3167794942855835, Test Acc 0.8913000226020813
Epoch 18: Valid Loss 0.3117697536945343, Valid Acc 0.8970000147819519
P(y|x) 19:13400 loss=   0.265009642, acc=   0.921875000
P(y|x) 19:13500 loss=   0.144480914, acc=   0.937500000
P(y|x) 19:13600 loss=   0.400784522, acc=   0.843750000
P(y|x) 19:13700 loss=   0.245419890, acc=   0.921875000
P(y|x) 19:13800 loss=   0.318621606, acc=   0.890625000
P(y|x) 19:13900 loss=   0.086240806, acc=   0.968750000
P(y|x) 19:14000 loss=   0.229250818, acc=   0.921875000
Epoch 19: Train Loss 0.21849726140499115, Train Acc 0.9308988451957703
Epoch 19: Test Loss 0.3407713770866394, Test Acc 0.888700008392334
Epoch 19: Valid Loss 0.34214720129966736, Valid Acc 0.8880000114440918
P(y|x) 20:14100 loss=   0.287767500, acc=   0.906250000
P(y|x) 20:14200 loss=   0.183453411, acc=   0.953125000
P(y|x) 20:14300 loss=   0.130415186, acc=   0.968750000
P(y|x) 20:14400 loss=   0.259870142, acc=   0.953125000
P(y|x) 20:14500 loss=   0.238792866, acc=   0.906250000
P(y|x) 20:14600 loss=   0.289224118, acc=   0.906250000
P(y|x) 20:14700 loss=   0.323773861, acc=   0.906250000
Epoch 20: Train Loss 0.21816480159759521, Train Acc 0.9318767786026001
Epoch 20: Test Loss 0.33287352323532104, Test Acc 0.8917999863624573
Epoch 20: Valid Loss 0.35093238949775696, Valid Acc 0.8812000155448914
P(y|x) 21:14800 loss=   0.124708109, acc=   0.953125000
P(y|x) 21:14900 loss=   0.108654752, acc=   0.984375000
P(y|x) 21:15000 loss=   0.141327456, acc=   0.984375000
P(y|x) 21:15100 loss=   0.167279124, acc=   0.968750000
P(y|x) 21:15200 loss=   0.265050918, acc=   0.875000000
P(y|x) 21:15300 loss=   0.211470380, acc=   0.937500000
P(y|x) 21:15400 loss=   0.509966910, acc=   0.812500000
Epoch 21: Train Loss 0.1971604824066162, Train Acc 0.9430565237998962
Epoch 21: Test Loss 0.31025412678718567, Test Acc 0.8984000086784363
Epoch 21: Valid Loss 0.3146536648273468, Valid Acc 0.8988000154495239
P(y|x) 22:15500 loss=   0.181920573, acc=   0.953125000
P(y|x) 22:15600 loss=   0.285715044, acc=   0.875000000
P(y|x) 22:15700 loss=   0.213864326, acc=   0.937500000
P(y|x) 22:15800 loss=   0.203343049, acc=   0.921875000
P(y|x) 22:15900 loss=   0.169588968, acc=   0.937500000
P(y|x) 22:16000 loss=   0.288066894, acc=   0.890625000
P(y|x) 22:16100 loss=   0.194866270, acc=   0.953125000
Epoch 22: Train Loss 0.18688936531543732, Train Acc 0.9480574131011963
Epoch 22: Test Loss 0.3036684989929199, Test Acc 0.9007999897003174
Epoch 22: Valid Loss 0.30836430191993713, Valid Acc 0.8981999754905701
P(y|x) 23:16200 loss=   0.199991256, acc=   0.906250000
P(y|x) 23:16300 loss=   0.117542230, acc=   0.968750000
P(y|x) 23:16400 loss=   0.289399952, acc=   0.890625000
P(y|x) 23:16500 loss=   0.129076615, acc=   0.953125000
P(y|x) 23:16600 loss=   0.144396320, acc=   0.921875000
P(y|x) 23:16700 loss=   0.244378150, acc=   0.937500000
P(y|x) 23:16800 loss=   0.166993678, acc=   0.968750000
Epoch 23: Train Loss 0.23223790526390076, Train Acc 0.9268758893013
Epoch 23: Test Loss 0.37060678005218506, Test Acc 0.879800021648407
Epoch 23: Valid Loss 0.37718716263771057, Valid Acc 0.8758000135421753
P(y|x) 24:16900 loss=   0.287749976, acc=   0.890625000
P(y|x) 24:17000 loss=   0.113350585, acc=   0.968750000
P(y|x) 24:17100 loss=   0.208252147, acc=   0.921875000
P(y|x) 24:17200 loss=   0.163846225, acc=   0.984375000
P(y|x) 24:17300 loss=   0.183891639, acc=   0.937500000
P(y|x) 24:17400 loss=   0.178646445, acc=   0.937500000
P(y|x) 24:17500 loss=   0.172266454, acc=   0.937500000
Epoch 24: Train Loss 0.1904315948486328, Train Acc 0.9379445314407349
Epoch 24: Test Loss 0.3297349512577057, Test Acc 0.8917999863624573
Epoch 24: Valid Loss 0.34622377157211304, Valid Acc 0.8906000256538391
P(y|x) 25:17600 loss=   0.150425225, acc=   0.968750000
P(y|x) 25:17700 loss=   0.123102874, acc=   0.968750000
P(y|x) 25:17800 loss=   0.198084623, acc=   0.890625000
P(y|x) 25:17900 loss=   0.116106369, acc=   0.984375000
P(y|x) 25:18000 loss=   0.118246019, acc=   0.968750000
P(y|x) 25:18100 loss=   0.229362547, acc=   0.921875000
P(y|x) 25:18200 loss=   0.150500715, acc=   0.937500000
Epoch 25: Train Loss 0.16865253448486328, Train Acc 0.9452569484710693
Epoch 25: Test Loss 0.3241334557533264, Test Acc 0.8955000042915344
Epoch 25: Valid Loss 0.33298030495643616, Valid Acc 0.8944000005722046
P(y|x) 26:18300 loss=   0.092665590, acc=   0.968750000
P(y|x) 26:18400 loss=   0.278550982, acc=   0.906250000
P(y|x) 26:18500 loss=   0.173789486, acc=   0.968750000
P(y|x) 26:18600 loss=   0.196175590, acc=   0.984375000
P(y|x) 26:18700 loss=   0.224483594, acc=   0.921875000
P(y|x) 26:18800 loss=   0.105313174, acc=   0.968750000
P(y|x) 26:18900 loss=   0.126918256, acc=   0.953125000
Epoch 26: Train Loss 0.17408724129199982, Train Acc 0.9509912729263306
Epoch 26: Test Loss 0.31701815128326416, Test Acc 0.897599995136261
Epoch 26: Valid Loss 0.31151118874549866, Valid Acc 0.899399995803833
P(y|x) 27:19000 loss=   0.116076708, acc=   0.968750000
P(y|x) 27:19100 loss=   0.168052256, acc=   0.937500000
P(y|x) 27:19200 loss=   0.094863772, acc=   0.984375000
P(y|x) 27:19300 loss=   0.179377541, acc=   0.921875000
P(y|x) 27:19400 loss=   0.189427406, acc=   0.953125000
P(y|x) 27:19500 loss=   0.088636160, acc=   0.984375000
P(y|x) 27:19600 loss=   0.142115057, acc=   0.968750000
Epoch 27: Train Loss 0.1467999815940857, Train Acc 0.9560366272926331
Epoch 27: Test Loss 0.2878780663013458, Test Acc 0.9061999917030334
Epoch 27: Valid Loss 0.303493857383728, Valid Acc 0.900600016117096
P(y|x) 28:19700 loss=   0.260762334, acc=   0.921875000
P(y|x) 28:19800 loss=   0.090069577, acc=   0.984375000
P(y|x) 28:19900 loss=   0.079335034, acc=   0.984375000
P(y|x) 28:20000 loss=   0.164195463, acc=   0.953125000
P(y|x) 28:20100 loss=   0.145518124, acc=   0.953125000
P(y|x) 28:20200 loss=   0.109357171, acc=   0.953125000
P(y|x) 28:20300 loss=   0.124957368, acc=   0.968750000
Epoch 28: Train Loss 0.1800890415906906, Train Acc 0.9435677528381348
Epoch 28: Test Loss 0.3508684039115906, Test Acc 0.8873999714851379
Epoch 28: Valid Loss 0.34971141815185547, Valid Acc 0.8859999775886536
P(y|x) 29:20400 loss=   0.095987238, acc=   0.953125000
P(y|x) 29:20500 loss=   0.111069180, acc=   0.968750000
P(y|x) 29:20600 loss=   0.159919694, acc=   0.937500000
P(y|x) 29:20700 loss=   0.137692571, acc=   0.937500000
P(y|x) 29:20800 loss=   0.117612243, acc=   0.984375000
P(y|x) 29:20900 loss=   0.083203316, acc=   0.968750000
P(y|x) 29:21000 loss=   0.162292510, acc=   0.968750000
Epoch 29: Train Loss 0.12783583998680115, Train Acc 0.9597261548042297
Epoch 29: Test Loss 0.28854215145111084, Test Acc 0.9083999991416931
Epoch 29: Valid Loss 0.299773633480072, Valid Acc 0.9021999835968018
P(y|x) 30:21100 loss=   0.171544433, acc=   0.937500000
P(y|x) 30:21200 loss=   0.069648720, acc=   0.984375000
P(y|x) 30:21300 loss=   0.084542602, acc=   0.984375000
P(y|x) 30:21400 loss=   0.133219406, acc=   0.968750000
P(y|x) 30:21500 loss=   0.051121410, acc=   1.000000000
P(y|x) 30:21600 loss=   0.282010972, acc=   0.921875000
P(y|x) 30:21700 loss=   0.088215947, acc=   0.984375000
Epoch 30: Train Loss 0.13534587621688843, Train Acc 0.9575924873352051
Epoch 30: Test Loss 0.28317856788635254, Test Acc 0.9106000065803528
Epoch 30: Valid Loss 0.29734423756599426, Valid Acc 0.907800018787384
P(y|x) 31:21800 loss=   0.120245293, acc=   0.968750000
P(y|x) 31:21900 loss=   0.200949594, acc=   0.906250000
P(y|x) 31:22000 loss=   0.046314403, acc=   1.000000000
P(y|x) 31:22100 loss=   0.226986125, acc=   0.921875000
P(y|x) 31:22200 loss=   0.182743952, acc=   0.968750000
P(y|x) 31:22300 loss=   0.077743813, acc=   1.000000000
P(y|x) 31:22400 loss=   0.108032942, acc=   0.968750000
Epoch 31: Train Loss 0.14581923186779022, Train Acc 0.9547919631004333
Epoch 31: Test Loss 0.3061876595020294, Test Acc 0.8998000025749207
Epoch 31: Valid Loss 0.30871495604515076, Valid Acc 0.8999999761581421
P(y|x) 32:22500 loss=   0.245676830, acc=   0.906250000
P(y|x) 32:22600 loss=   0.160799563, acc=   0.921875000
P(y|x) 32:22700 loss=   0.101817556, acc=   0.968750000
P(y|x) 32:22800 loss=   0.142160237, acc=   0.968750000
P(y|x) 32:22900 loss=   0.074810460, acc=   0.968750000
P(y|x) 32:23000 loss=   0.122837648, acc=   0.984375000
P(y|x) 32:23100 loss=   0.099581495, acc=   0.953125000
Epoch 32: Train Loss 0.13652579486370087, Train Acc 0.9552809596061707
Epoch 32: Test Loss 0.33416563272476196, Test Acc 0.8931000232696533
Epoch 32: Valid Loss 0.3438093066215515, Valid Acc 0.8907999992370605
P(y|x) 33:23200 loss=   0.225833252, acc=   0.906250000
P(y|x) 33:23300 loss=   0.152993828, acc=   0.953125000
P(y|x) 33:23400 loss=   0.106695473, acc=   0.968750000
P(y|x) 33:23500 loss=   0.116089903, acc=   0.953125000
P(y|x) 33:23600 loss=   0.234329849, acc=   0.921875000
P(y|x) 33:23700 loss=   0.135463610, acc=   0.937500000
P(y|x) 33:23800 loss=   0.116696782, acc=   0.953125000
P(y|x) 33:23900 loss=   0.163635492, acc=   0.953125000
Epoch 33: Train Loss 0.12507887184619904, Train Acc 0.9644825458526611
Epoch 33: Test Loss 0.2993755340576172, Test Acc 0.9036999940872192
Epoch 33: Valid Loss 0.30106407403945923, Valid Acc 0.9065999984741211
P(y|x) 34:24000 loss=   0.086762756, acc=   0.968750000
P(y|x) 34:24100 loss=   0.096954197, acc=   0.953125000
P(y|x) 34:24200 loss=   0.141624138, acc=   0.968750000
P(y|x) 34:24300 loss=   0.298858136, acc=   0.937500000
P(y|x) 34:24400 loss=   0.074739724, acc=   0.968750000
P(y|x) 34:24500 loss=   0.111851946, acc=   0.968750000
P(y|x) 34:24600 loss=   0.114559993, acc=   0.984375000
Epoch 34: Train Loss 0.1106332316994667, Train Acc 0.9690611958503723
Epoch 34: Test Loss 0.29202544689178467, Test Acc 0.9081000089645386
Epoch 34: Valid Loss 0.29252496361732483, Valid Acc 0.9071999788284302
P(y|x) 35:24700 loss=   0.072885633, acc=   0.968750000
P(y|x) 35:24800 loss=   0.086893752, acc=   0.968750000
P(y|x) 35:24900 loss=   0.156074613, acc=   0.953125000
P(y|x) 35:25000 loss=   0.122173280, acc=   0.968750000
P(y|x) 35:25100 loss=   0.162898287, acc=   0.953125000
P(y|x) 35:25200 loss=   0.074042261, acc=   0.968750000
P(y|x) 35:25300 loss=   0.205793530, acc=   0.937500000
Epoch 35: Train Loss 0.08562389761209488, Train Acc 0.9733285903930664
Epoch 35: Test Loss 0.2737220823764801, Test Acc 0.9147999882698059
Epoch 35: Valid Loss 0.267589807510376, Valid Acc 0.9178000092506409
P(y|x) 36:25400 loss=   0.044675358, acc=   1.000000000
P(y|x) 36:25500 loss=   0.105971768, acc=   0.968750000
P(y|x) 36:25600 loss=   0.128126219, acc=   0.937500000
P(y|x) 36:25700 loss=   0.065942973, acc=   1.000000000
P(y|x) 36:25800 loss=   0.178589210, acc=   0.921875000
P(y|x) 36:25900 loss=   0.027290722, acc=   1.000000000
P(y|x) 36:26000 loss=   0.132295042, acc=   0.953125000
Epoch 36: Train Loss 0.09040266275405884, Train Acc 0.9729729890823364
Epoch 36: Test Loss 0.27747803926467896, Test Acc 0.9125999808311462
Epoch 36: Valid Loss 0.2952340841293335, Valid Acc 0.9071999788284302
P(y|x) 37:26100 loss=   0.051438376, acc=   1.000000000
P(y|x) 37:26200 loss=   0.115364470, acc=   0.953125000
P(y|x) 37:26300 loss=   0.065691859, acc=   0.984375000
P(y|x) 37:26400 loss=   0.080510132, acc=   0.984375000
P(y|x) 37:26500 loss=   0.120182984, acc=   0.968750000
P(y|x) 37:26600 loss=   0.178721189, acc=   0.937500000
P(y|x) 37:26700 loss=   0.138385966, acc=   0.968750000
Epoch 37: Train Loss 0.09865641593933105, Train Acc 0.969750165939331
Epoch 37: Test Loss 0.29561367630958557, Test Acc 0.9071999788284302
Epoch 37: Valid Loss 0.3033900558948517, Valid Acc 0.9031999707221985
P(y|x) 38:26800 loss=   0.132445097, acc=   0.968750000
P(y|x) 38:26900 loss=   0.157840371, acc=   0.984375000
P(y|x) 38:27000 loss=   0.184884846, acc=   0.921875000
P(y|x) 38:27100 loss=   0.356274724, acc=   0.890625000
P(y|x) 38:27200 loss=   0.098299846, acc=   0.953125000
P(y|x) 38:27300 loss=   0.133485466, acc=   0.953125000
P(y|x) 38:27400 loss=   0.074877851, acc=   0.968750000
Epoch 38: Train Loss 0.0889197438955307, Train Acc 0.9743509888648987
Epoch 38: Test Loss 0.28638437390327454, Test Acc 0.9114000201225281
Epoch 38: Valid Loss 0.2802908718585968, Valid Acc 0.9107999801635742
P(y|x) 39:27500 loss=   0.084879793, acc=   0.968750000
P(y|x) 39:27600 loss=   0.136290476, acc=   0.953125000
P(y|x) 39:27700 loss=   0.118263617, acc=   0.968750000
P(y|x) 39:27800 loss=   0.133428022, acc=   0.968750000
P(y|x) 39:27900 loss=   0.235523567, acc=   0.937500000
P(y|x) 39:28000 loss=   0.214091286, acc=   0.953125000
P(y|x) 39:28100 loss=   0.216282278, acc=   0.937500000
Epoch 39: Train Loss 0.10886014252901077, Train Acc 0.9656383395195007
Epoch 39: Test Loss 0.3016051650047302, Test Acc 0.9067999720573425
Epoch 39: Valid Loss 0.3211715817451477, Valid Acc 0.8998000025749207
P(y|x) 40:28200 loss=   0.046704877, acc=   1.000000000
P(y|x) 40:28300 loss=   0.232180476, acc=   0.921875000
P(y|x) 40:28400 loss=   0.048121978, acc=   1.000000000
P(y|x) 40:28500 loss=   0.166575283, acc=   0.953125000
P(y|x) 40:28600 loss=   0.090434842, acc=   0.984375000
P(y|x) 40:28700 loss=   0.079242453, acc=   0.984375000
P(y|x) 40:28800 loss=   0.100490272, acc=   0.968750000
Epoch 40: Train Loss 0.08791147917509079, Train Acc 0.9744399189949036
Epoch 40: Test Loss 0.2890670895576477, Test Acc 0.9104999899864197
Epoch 40: Valid Loss 0.2915940284729004, Valid Acc 0.9085999727249146
P(y|x) 41:28900 loss=   0.138577491, acc=   0.937500000
P(y|x) 41:29000 loss=   0.090693668, acc=   0.953125000
